  46.85
1642.00
 3355189776
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30390.73	12.88	113.20	0.00	1.61	1.61	594.60
1980 01 02 12	30412.80	4.32	163.14	0.00	0.05	0.05	532.08
1980 01 03 12	30412.80	8.74	142.28	0.00	-0.65	-0.65	495.53
1980 01 04 12	30492.00	3.83	130.70	0.00	-2.77	-2.77	427.89
1980 01 05 12	30588.41	42.89	97.89	0.00	0.48	0.48	583.89
1980 01 06 12	30706.63	8.03	165.03	0.00	-9.35	-9.35	248.60
1980 01 07 12	30758.40	0.00	175.67	0.00	-11.02	-11.02	211.14
1980 01 08 12	30772.19	18.33	172.53	0.00	-11.56	-11.56	218.40
1980 01 09 12	30885.32	19.80	163.74	0.00	-5.29	-5.29	384.02
1980 01 10 12	31018.16	11.00	144.47	0.00	-5.02	-5.02	372.04
1980 01 11 12	31104.00	5.06	183.61	0.00	-8.95	-8.95	250.46
1980 01 12 12	31117.79	30.42	144.31	0.00	0.65	0.65	584.91
1980 01 13 12	31279.61	30.20	140.68	0.00	1.56	1.56	616.41
1980 01 14 12	31427.53	16.79	162.39	0.00	2.16	2.16	652.33
1980 01 15 12	31449.60	8.35	201.96	0.00	0.01	0.01	511.20
1980 01 16 12	31576.52	1.25	128.57	0.00	-1.76	-1.76	420.69
1980 01 17 12	31773.13	6.31	136.19	0.00	0.05	0.05	529.34
1980 01 18 12	31795.20	0.08	217.01	0.00	-6.19	-6.19	321.98
1980 01 19 12	31970.81	0.00	230.97	0.00	-9.84	-9.84	209.66
1980 01 20 12	32138.05	0.00	193.78	0.00	-5.68	-5.68	260.35
1980 01 21 12	32154.59	0.00	229.55	0.00	-3.97	-3.97	359.02
1980 01 22 12	32361.21	0.37	107.99	0.00	-5.58	-5.58	333.37
1980 01 23 12	32486.40	0.01	209.59	0.00	-4.19	-4.19	394.43
1980 01 24 12	32565.60	0.00	235.75	0.00	-0.86	-0.86	447.41
1980 01 25 12	32809.93	1.02	100.10	0.00	-7.23	-7.23	291.12
1980 01 26 12	32832.00	0.00	151.64	0.00	-14.59	-14.59	146.90
1980 01 27 12	33091.76	0.00	237.34	0.00	-17.09	-17.09	122.75
1980 01 28 12	33177.60	0.00	239.76	0.00	-17.02	-17.02	123.66
1980 01 29 12	33353.21	0.00	257.54	0.00	-14.40	-14.40	134.87
1980 01 30 12	33523.20	0.19	247.46	0.00	-14.49	-14.49	138.63
1980 01 31 12	33602.40	0.00	188.71	0.00	-8.57	-8.57	212.15
1980 02 01 12	33868.80	7.99	158.58	0.00	-1.98	-1.98	435.73
1980 02 02 12	33882.59	2.47	179.92	0.00	1.03	1.03	577.81
1980 02 03 12	34211.65	25.72	166.48	0.00	2.49	2.49	658.56
1980 02 04 12	34214.40	0.91	257.00	0.00	0.47	0.47	547.53
1980 02 05 12	34537.93	0.00	268.82	0.00	-1.38	-1.38	392.64
1980 02 06 12	34560.00	4.70	174.73	0.00	1.92	1.92	568.57
1980 02 07 12	34883.53	2.84	255.35	0.00	-0.37	-0.37	530.23
1980 02 08 12	34905.60	0.00	296.60	0.00	-2.68	-2.68	444.18
1980 02 09 12	35229.12	0.00	299.62	0.00	-1.77	-1.77	370.72
1980 02 10 12	35251.20	0.00	302.96	0.00	-2.38	-2.38	382.20
1980 02 11 12	35594.05	0.00	304.95	0.00	-3.37	-3.37	397.18
1980 02 12 12	35596.80	6.57	202.62	0.00	-3.83	-3.83	406.82
1980 02 13 12	35942.40	13.42	110.85	0.00	-4.70	-4.70	397.19
1980 02 14 12	35956.19	1.13	198.67	0.00	-9.67	-9.67	246.24
1980 02 15 12	36288.00	0.39	230.09	0.00	-5.16	-5.16	347.74
1980 02 16 12	36328.94	0.30	237.24	0.00	-0.78	-0.78	443.75
