  42.10
1041.00
   41422096
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	32486.40	0.39	243.63	0.00	6.75	6.75	839.81
1980 01 02 12	32486.40	0.00	266.45	0.00	5.76	5.76	701.54
1980 01 03 12	32486.40	0.01	148.91	0.00	6.09	6.09	725.78
1980 01 04 12	32486.40	0.08	114.57	0.00	7.90	7.90	715.95
1980 01 05 12	32486.40	4.64	115.87	0.00	9.05	9.05	1005.64
1980 01 06 12	32486.40	0.01	294.63	0.00	6.18	6.18	829.76
1980 01 07 12	32698.05	0.00	217.10	0.00	3.10	3.10	540.37
1980 01 08 12	32832.00	0.95	252.79	0.00	3.30	3.30	604.85
1980 01 09 12	32832.00	4.40	172.22	0.00	3.81	3.81	690.13
1980 01 10 12	32832.00	7.94	176.04	0.00	-0.04	-0.04	520.27
1980 01 11 12	32832.00	3.63	116.82	0.00	0.52	0.52	506.34
1980 01 12 12	33177.60	48.04	121.13	0.00	8.68	8.68	1010.95
1980 01 13 12	33177.60	21.12	139.18	0.00	8.18	8.18	994.56
1980 01 14 12	33177.60	10.31	151.46	0.00	7.74	7.74	915.94
1980 01 15 12	33177.60	1.39	192.13	0.00	5.40	5.40	735.16
1980 01 16 12	33523.20	10.28	95.86	0.00	6.52	6.52	849.96
1980 01 17 12	33523.20	1.97	263.62	0.00	4.54	4.54	759.50
1980 01 18 12	33523.20	0.02	330.50	0.00	-0.07	-0.07	470.41
1980 01 19 12	33523.20	0.00	328.70	0.00	1.35	1.35	329.07
1980 01 20 12	33868.80	0.00	319.13	0.00	5.53	5.53	377.53
1980 01 21 12	33868.80	0.00	327.00	0.00	8.04	8.04	435.86
1980 01 22 12	33868.80	0.00	328.10	0.00	8.35	8.35	626.91
1980 01 23 12	34214.40	0.00	329.78	0.00	9.40	9.40	548.15
1980 01 24 12	34214.40	0.00	327.68	0.00	9.86	9.86	627.08
1980 01 25 12	34214.40	0.00	339.21	0.00	6.11	6.11	580.84
1980 01 26 12	34560.00	0.00	346.12	0.00	1.50	1.50	398.32
1980 01 27 12	34560.00	0.00	322.60	0.00	-0.82	-0.82	401.99
1980 01 28 12	34560.00	0.00	361.73	0.00	-4.51	-4.51	265.93
1980 01 29 12	34905.60	0.00	369.97	0.00	-6.01	-6.01	246.94
1980 01 30 12	34905.60	0.00	342.61	0.00	-1.32	-1.32	196.21
1980 01 31 12	35251.20	0.15	224.80	0.00	5.28	5.28	328.74
1980 02 01 12	35251.20	4.65	136.28	0.00	7.89	7.89	876.83
1980 02 02 12	35251.20	7.92	134.41	0.00	9.40	9.40	1039.24
1980 02 03 12	35596.80	13.78	113.34	0.00	9.41	9.41	1051.61
1980 02 04 12	35596.80	0.12	325.63	0.00	6.47	6.47	720.86
1980 02 05 12	35942.40	0.97	143.83	0.00	9.77	9.77	838.62
1980 02 06 12	35942.40	2.06	261.65	0.00	7.55	7.55	893.25
1980 02 07 12	35942.40	0.00	390.17	0.00	3.51	3.51	608.88
1980 02 08 12	36288.00	0.00	397.90	0.00	5.40	5.40	548.10
1980 02 09 12	36288.00	0.00	359.49	0.00	5.75	5.75	527.61
1980 02 10 12	36633.60	0.00	263.88	0.00	6.04	6.04	720.66
1980 02 11 12	36633.60	0.00	396.74	0.00	5.29	5.29	603.50
1980 02 12 12	36845.25	0.00	296.40	0.00	6.81	6.81	597.65
1980 02 13 12	36979.20	0.00	269.37	0.00	7.64	7.64	688.48
1980 02 14 12	36979.20	0.15	244.92	0.00	5.89	5.89	633.00
1980 02 15 12	37324.80	0.35	229.30	0.00	7.31	7.31	771.66
1980 02 16 12	37324.80	1.18	255.37	0.00	8.77	8.77	910.09
1980 02 17 12	37670.40	7.75	163.14	0.00	8.87	8.87	1018.68
1980 02 18 12	37670.40	22.13	239.38	0.00	8.29	8.29	969.99
1980 02 19 12	38016.00	6.16	282.24	0.00	7.60	7.60	875.83
1980 02 20 12	38016.00	2.22	274.64	0.00	5.63	5.63	754.50
1980 02 21 12	38361.60	3.31	270.02	0.00	5.13	5.13	705.47
1980 02 22 12	38361.60	5.04	149.71	0.00	5.16	5.16	698.57
1980 02 23 12	38707.20	0.01	305.62	0.00	5.00	5.00	628.03
1980 02 24 12	38707.20	0.16	298.52	0.00	9.70	9.70	806.29
1980 02 25 12	39052.80	0.99	212.86	0.00	10.76	10.76	947.02
1980 02 26 12	39052.80	2.97	158.85	0.00	11.76	11.76	1150.25
1980 02 27 12	39264.45	4.55	247.62	0.00	10.95	10.95	1103.08
1980 02 28 12	39398.40	5.32	222.87	0.00	7.22	7.22	826.41
1980 02 29 12	39398.40	2.70	276.79	0.00	8.35	8.35	805.63
1980 03 01 12	39744.00	0.08	327.83	0.00	9.48	9.48	784.84
1980 03 02 12	39744.00	0.01	268.60	0.00	9.61	9.61	849.87
