  44.08
 273.00
  231187073
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31449.60	10.48	101.91	0.00	8.25	8.25	1022.00
1980 01 02 12	31469.10	2.17	119.18	0.00	7.63	7.63	970.05
1980 01 03 12	31643.86	5.69	191.56	0.00	6.63	6.63	877.52
1980 01 04 12	31795.20	3.96	76.88	0.00	6.26	6.26	851.03
1980 01 05 12	31795.20	31.73	187.66	0.00	8.12	8.12	1021.04
1980 01 06 12	31795.20	0.33	237.55	0.00	2.37	2.37	587.51
1980 01 07 12	31795.20	0.02	161.61	0.00	0.86	0.86	516.06
1980 01 08 12	31883.62	22.70	58.58	0.00	4.58	4.58	806.58
1980 01 09 12	32140.80	12.19	124.72	0.00	5.43	5.43	850.65
1980 01 10 12	32140.80	9.33	123.37	0.00	2.46	2.46	615.18
1980 01 11 12	32140.80	5.80	69.39	0.00	1.24	1.24	575.19
1980 01 12 12	32160.30	57.51	136.73	0.00	10.09	10.09	1196.74
1980 01 13 12	32486.40	27.61	130.87	0.00	9.17	9.17	1126.51
1980 01 14 12	32486.40	14.07	127.56	0.00	9.17	9.17	1113.12
1980 01 15 12	32486.40	5.07	124.88	0.00	6.29	6.29	856.59
1980 01 16 12	32680.66	5.28	92.38	0.00	8.04	8.04	1023.52
1980 01 17 12	32832.00	0.73	186.94	0.00	5.75	5.75	829.16
1980 01 18 12	32832.00	0.04	263.12	0.00	1.84	1.84	557.70
1980 01 19 12	32920.42	0.00	264.67	0.00	0.62	0.62	417.09
1980 01 20 12	33177.60	0.01	222.58	0.00	3.38	3.38	454.34
1980 01 21 12	33177.60	0.01	251.45	0.00	6.33	6.33	647.03
1980 01 22 12	33266.02	0.03	261.89	0.00	5.69	5.69	683.48
1980 01 23 12	33523.20	0.00	265.70	0.00	6.33	6.33	693.40
1980 01 24 12	33523.20	0.02	256.86	0.00	7.67	7.67	763.83
1980 01 25 12	33717.46	0.01	272.66	0.00	4.45	4.45	737.64
1980 01 26 12	33868.80	0.08	240.01	0.00	1.74	1.74	595.96
1980 01 27 12	33868.80	0.07	283.94	0.00	-0.84	-0.84	407.30
1980 01 28 12	34214.40	0.14	293.25	0.00	-4.99	-4.99	261.18
1980 01 29 12	34214.40	0.00	299.38	0.00	-6.00	-6.00	249.22
1980 01 30 12	34302.82	0.00	270.19	0.00	-3.99	-3.99	233.32
1980 01 31 12	34560.00	2.46	168.95	0.00	2.43	2.43	488.20
1980 02 01 12	34560.00	19.83	130.69	0.00	7.86	7.86	1018.47
1980 02 02 12	34905.60	4.94	73.84	0.00	10.81	10.81	1242.15
1980 02 03 12	34905.60	2.27	98.77	0.00	9.67	9.67	1128.01
1980 02 04 12	35211.90	0.92	287.17	0.00	6.99	6.99	862.60
1980 02 05 12	35251.20	3.33	102.48	0.00	8.85	8.85	978.27
1980 02 06 12	35270.69	10.45	148.54	0.00	9.03	9.03	1053.12
1980 02 07 12	35596.80	0.12	312.59	0.00	6.05	6.05	796.03
1980 02 08 12	35596.80	0.01	322.21	0.00	5.62	5.62	734.02
1980 02 09 12	35942.40	0.69	145.26	0.00	6.16	6.16	725.53
1980 02 10 12	35942.40	0.00	220.97	0.00	7.00	7.00	859.83
1980 02 11 12	36288.00	0.00	320.51	0.00	6.39	6.39	749.12
1980 02 12 12	36288.00	0.01	329.50	0.00	6.63	6.63	710.96
1980 02 13 12	36633.60	0.04	119.77	0.00	6.35	6.35	743.51
1980 02 14 12	36633.60	0.24	84.16	0.00	6.09	6.09	861.42
1980 02 15 12	36979.20	0.30	150.10	0.00	7.57	7.57	961.37
1980 02 16 12	36979.20	0.18	222.28	0.00	9.66	9.66	1012.36
1980 02 17 12	37324.80	9.99	117.70	0.00	8.99	8.99	1074.34
1980 02 18 12	37324.80	15.56	159.65	0.00	9.77	9.77	1167.09
1980 02 19 12	37670.40	6.87	224.57	0.00	8.91	8.91	1071.62
1980 02 20 12	37670.40	2.78	249.97	0.00	7.03	7.03	921.91
1980 02 21 12	38016.00	5.11	229.35	0.00	5.44	5.44	767.02
1980 02 22 12	38016.00	16.12	193.19	0.00	5.93	5.93	819.83
1980 02 23 12	38361.60	2.50	290.68	0.00	6.94	6.94	825.37
1980 02 24 12	38361.60	4.47	157.75	0.00	9.79	9.79	1030.89
1980 02 25 12	38707.20	5.47	168.02	0.00	10.65	10.65	1168.70
1980 02 26 12	38707.20	11.56	97.66	0.00	12.73	12.73	1385.06
1980 02 27 12	39052.80	4.42	179.40	0.00	11.82	11.82	1274.90
1980 02 28 12	39052.80	4.74	198.33	0.00	9.56	9.56	1064.44
1980 02 29 12	39398.40	2.37	253.85	0.00	10.02	10.02	1044.01
1980 03 01 12	39398.40	0.00	311.10	0.00	10.47	10.47	1023.57
1980 03 02 12	39744.00	0.00	279.52	0.00	10.73	10.73	1083.13
1980 03 03 12	39744.00	1.20	251.60	0.00	9.94	9.94	1067.43
1980 03 04 12	40089.60	3.74	356.46	0.00	9.33	9.33	1029.38
1980 03 05 12	40089.60	5.02	277.21	0.00	8.78	8.78	967.91
1980 03 06 12	40435.20	1.11	243.89	0.00	7.55	7.55	899.04
1980 03 07 12	40435.20	0.00	269.13	0.00	7.51	7.51	851.38
1980 03 08 12	40780.80	1.90	251.53	0.00	7.81	7.81	894.70
1980 03 09 12	40975.06	0.64	377.65	0.00	6.61	6.61	768.21
1980 03 10 12	41126.40	0.56	230.86	0.00	7.20	7.20	877.28
1980 03 11 12	41472.00	14.18	258.97	0.00	6.37	6.37	874.20
1980 03 12 12	41472.00	7.38	199.13	0.00	4.78	4.78	755.50
1980 03 13 12	41817.60	25.69	246.88	0.00	5.13	5.13	789.91
1980 03 14 12	41817.60	38.11	257.15	0.00	5.84	5.84	851.34
1980 03 15 12	42163.20	7.11	296.25	0.00	4.03	4.03	687.03
1980 03 16 12	42163.20	0.34	258.09	0.00	4.05	4.05	678.64
1980 03 17 12	42508.80	3.42	198.69	0.00	6.38	6.38	855.48
1980 03 18 12	42508.80	7.06	272.64	0.00	5.99	5.99	836.54
1980 03 19 12	42854.40	4.73	277.78	0.00	6.32	6.32	866.46
1980 03 20 12	42854.40	5.21	212.64	0.00	6.32	6.32	867.40
1980 03 21 12	43200.00	1.15	396.11	0.00	6.31	6.31	809.85
1980 03 22 12	43545.60	0.40	479.56	0.00	7.22	7.22	851.05
1980 03 23 12	43545.60	0.13	402.64	0.00	6.79	6.79	797.83
1980 03 24 12	43891.20	0.05	436.93	0.00	5.60	5.60	686.88
1980 03 25 12	43891.20	4.82	319.49	0.00	6.29	6.29	748.90
1980 03 26 12	44236.80	1.78	341.51	0.00	6.04	6.04	813.29
1980 03 27 12	44236.80	0.59	358.72	0.00	5.39	5.39	761.09
1980 03 28 12	44582.40	0.11	232.51	0.00	6.86	6.86	749.52
1980 03 29 12	44582.40	0.63	280.41	0.00	8.48	8.48	952.08
1980 03 30 12	44928.00	4.70	405.08	0.00	4.70	4.70	666.49
1980 03 31 12	44928.00	2.60	236.45	0.00	4.95	4.95	741.16
1980 04 01 12	45273.60	0.38	403.00	0.00	5.78	5.78	734.98
1980 04 02 12	45424.94	0.01	469.52	0.00	6.71	6.71	632.92
