  45.33
 871.00
   57732046
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31101.11	22.79	116.40	0.00	4.90	4.90	775.69
1980 01 02 12	31104.00	9.07	87.65	0.00	4.72	4.72	778.71
1980 01 03 12	31104.00	5.00	235.10	0.00	3.42	3.42	631.64
1980 01 04 12	31104.00	9.38	88.07	0.00	3.84	3.84	620.59
1980 01 05 12	31104.00	24.80	202.58	0.00	4.24	4.24	760.98
1980 01 06 12	31104.00	5.02	271.51	0.00	-0.13	-0.13	457.80
1980 01 07 12	31449.60	0.00	225.31	0.00	-1.44	-1.44	334.12
1980 01 08 12	31449.60	62.94	163.55	0.00	0.42	0.42	575.08
1980 01 09 12	31449.60	55.47	179.22	0.00	0.95	0.95	614.06
1980 01 10 12	31449.60	25.10	102.75	0.00	-1.94	-1.94	474.96
1980 01 11 12	31795.20	17.56	127.95	0.00	-2.35	-2.35	452.55
1980 01 12 12	31795.20	53.40	138.08	0.00	4.17	4.17	789.37
1980 01 13 12	31795.20	75.81	116.85	0.00	3.58	3.58	749.68
1980 01 14 12	31795.20	19.92	128.04	0.00	3.28	3.28	721.34
1980 01 15 12	32140.80	9.97	168.52	0.00	2.25	2.25	611.34
1980 01 16 12	32140.80	5.12	108.92	0.00	3.14	3.14	677.62
1980 01 17 12	32140.80	7.95	197.70	0.00	1.17	1.17	590.19
1980 01 18 12	32486.40	0.11	299.63	0.00	-2.72	-2.72	396.05
1980 01 19 12	32486.40	0.00	302.42	0.00	-3.27	-3.27	329.93
1980 01 20 12	32486.40	0.03	219.81	0.00	-0.00	-0.00	369.01
1980 01 21 12	32832.00	0.02	272.97	0.00	2.82	2.82	485.53
1980 01 22 12	32832.00	0.00	302.62	0.00	2.17	2.17	481.32
1980 01 23 12	32832.00	0.00	304.23	0.00	3.27	3.27	511.06
1980 01 24 12	33177.60	0.00	255.74	0.00	4.88	4.88	591.76
1980 01 25 12	33177.60	0.13	279.89	0.00	0.60	0.60	559.56
1980 01 26 12	33523.20	3.95	265.75	0.00	-2.31	-2.31	398.40
1980 01 27 12	33523.20	0.40	327.99	0.00	-8.27	-8.27	194.28
1980 01 28 12	33523.20	0.32	338.84	0.00	-10.74	-10.74	162.05
1980 01 29 12	33868.80	0.10	341.14	0.00	-10.91	-10.91	162.25
1980 01 30 12	33868.80	0.03	322.21	0.00	-7.43	-7.43	172.69
1980 01 31 12	34214.40	0.47	208.75	0.00	-1.49	-1.49	267.54
1980 02 01 12	34214.40	48.67	114.71	0.00	3.19	3.19	697.66
1980 02 02 12	34557.11	23.71	94.80	0.00	6.02	6.02	859.28
1980 02 03 12	34560.00	8.27	86.84	0.00	5.33	5.33	794.94
1980 02 04 12	34560.00	2.37	308.38	0.00	4.13	4.13	672.69
1980 02 05 12	34905.60	2.34	131.94	0.00	5.37	5.37	612.09
1980 02 06 12	34905.60	26.46	77.11	0.00	5.20	5.20	790.15
1980 02 07 12	35251.20	11.09	307.90	0.00	4.15	4.15	704.19
1980 02 08 12	35251.20	0.67	324.82	0.00	3.73	3.73	548.60
1980 02 09 12	35596.80	0.00	317.64	0.00	3.07	3.07	520.06
1980 02 10 12	35596.80	0.00	299.68	0.00	3.24	3.24	605.70
1980 02 11 12	35942.40	0.00	338.06	0.00	3.48	3.48	528.46
1980 02 12 12	35942.40	0.00	344.39	0.00	2.94	2.94	522.83
1980 02 13 12	36288.00	0.69	155.82	0.00	2.38	2.38	523.81
1980 02 14 12	36288.00	4.18	98.83	0.00	0.61	0.61	525.94
1980 02 15 12	36633.60	1.43	155.70	0.00	0.55	0.55	547.54
1980 02 16 12	36633.60	0.10	307.17	0.00	2.93	2.93	585.59
1980 02 17 12	36979.20	9.17	140.13	0.00	4.12	4.12	699.93
1980 02 18 12	36979.20	15.65	149.52	0.00	6.28	6.28	859.63
1980 02 19 12	37324.80	4.77	221.80	0.00	5.99	5.99	832.97
1980 02 20 12	37324.80	10.63	162.13	0.00	4.58	4.58	738.18
1980 02 21 12	37670.40	3.79	280.15	0.00	3.03	3.03	596.02
1980 02 22 12	37670.40	6.90	205.45	0.00	3.01	3.01	603.01
1980 02 23 12	38016.00	6.45	265.91	0.00	4.52	4.52	699.67
1980 02 24 12	38016.00	9.19	151.32	0.00	6.47	6.47	723.75
1980 02 25 12	38361.60	2.90	188.83	0.00	7.07	7.07	825.72
1980 02 26 12	38707.20	24.24	113.23	0.00	9.68	9.68	1102.88
1980 02 27 12	38707.20	8.35	139.37	0.00	9.89	9.89	1089.94
1980 02 28 12	39052.80	13.79	198.30	0.00	7.64	7.64	911.90
1980 02 29 12	39052.80	6.89	280.72	0.00	8.02	8.02	820.86
1980 03 01 12	39398.40	0.00	359.96	0.00	8.41	8.41	729.75
1980 03 02 12	39398.40	2.38	261.46	0.00	8.83	8.83	839.65
1980 03 03 12	39744.00	3.13	257.28	0.00	8.10	8.10	883.12
1980 03 04 12	39744.00	19.29	194.54	0.00	6.45	6.45	840.41
1980 03 05 12	40089.60	9.58	237.95	0.00	5.43	5.43	756.14
1980 03 06 12	40435.20	1.43	269.14	0.00	3.71	3.71	635.04
1980 03 07 12	40435.20	2.62	221.46	0.00	4.12	4.12	660.62
1980 03 08 12	40780.80	5.49	222.21	0.00	5.10	5.10	733.59
1980 03 09 12	40780.80	4.66	283.57	0.00	3.60	3.60	660.95
1980 03 10 12	41126.40	0.20	247.97	0.00	5.21	5.21	712.20
1980 03 11 12	41126.40	25.96	283.65	0.00	3.97	3.97	697.10
1980 03 12 12	41472.00	15.05	276.72	0.00	1.63	1.63	551.02
1980 03 13 12	41472.00	23.50	211.48	0.00	2.10	2.10	605.99
1980 03 14 12	41817.60	31.67	299.59	0.00	3.06	3.06	655.35
1980 03 15 12	42163.20	12.39	270.00	0.00	0.51	0.51	515.39
1980 03 16 12	42163.20	1.21	319.51	0.00	1.34	1.34	533.88
1980 03 17 12	42508.80	14.86	239.68	0.00	4.06	4.06	697.75
1980 03 18 12	42508.80	15.05	212.56	0.00	3.78	3.78	695.12
1980 03 19 12	42854.40	6.54	245.21	0.00	3.97	3.97	698.93
1980 03 20 12	42854.40	2.34	329.61	0.00	4.12	4.12	693.84
1980 03 21 12	43200.00	0.98	415.36	0.00	4.51	4.51	669.34
1980 03 22 12	43545.60	0.40	469.44	0.00	5.76	5.76	736.83
1980 03 23 12	43545.60	8.24	334.69	0.00	4.52	4.52	673.42
1980 03 24 12	43891.20	3.02	458.72	0.00	3.53	3.53	591.15
1980 03 25 12	43891.20	10.06	472.84	0.00	4.76	4.76	522.68
1980 03 26 12	44236.80	10.14	282.59	0.00	3.99	3.99	632.18
1980 03 27 12	44236.80	2.70	369.26	0.00	2.66	2.66	581.73
1980 03 28 12	44582.40	0.00	220.26	0.00	4.28	4.28	613.12
1980 03 29 12	44928.00	13.83	215.11	0.00	5.40	5.40	759.53
1980 03 30 12	44928.00	3.24	484.74	0.00	2.68	2.68	566.20
1980 03 31 12	45273.60	2.69	317.49	0.00	3.52	3.52	592.29
1980 04 01 12	45273.60	0.05	255.61	0.00	3.50	3.50	606.03
1980 04 02 12	45619.20	0.12	348.87	0.00	5.47	5.47	512.92
1980 04 03 12	45619.20	0.00	384.80	0.00	6.29	6.29	519.47
1980 04 04 12	45964.80	3.73	336.24	0.00	8.14	8.14	722.62
1980 04 05 12	45964.80	18.41	258.94	0.00	8.01	8.01	886.03
1980 04 06 12	46310.40	33.25	298.61	0.00	3.66	3.66	648.72
1980 04 07 12	46656.00	3.26	417.72	0.00	3.31	3.31	572.29
1980 04 08 12	46656.00	9.94	262.49	0.00	5.59	5.59	730.59
1980 04 09 12	47001.60	33.27	298.09	0.00	7.02	7.02	849.77
1980 04 10 12	47001.60	32.92	277.53	0.00	4.50	4.50	684.69
1980 04 11 12	47347.20	0.42	521.99	0.00	6.61	6.61	622.52
1980 04 12 12	47347.20	0.00	393.98	0.00	12.33	12.33	725.13
1980 04 13 12	47692.80	3.62	381.20	0.00	12.78	12.78	888.99
1980 04 14 12	47692.80	4.06	373.87	0.00	11.68	11.68	1002.37
1980 04 15 12	48038.40	8.11	513.67	0.00	7.07	7.07	759.94
1980 04 16 12	48384.00	0.15	553.38	0.00	10.85	10.85	760.04
1980 04 17 12	48384.00	0.11	372.32	0.00	11.39	11.39	904.12
1980 04 18 12	48729.60	0.17	460.14	0.00	10.67	10.67	909.63
1980 04 19 12	48729.60	9.40	198.11	0.00	10.84	10.84	1117.49
1980 04 20 12	49075.20	13.57	268.63	0.00	8.43	8.43	992.70
1980 04 21 12	49075.20	12.68	184.34	0.00	6.69	6.69	874.74
1980 04 22 12	49420.80	1.51	290.98	0.00	8.33	8.33	933.24
1980 04 23 12	49420.80	0.00	484.86	0.00	9.57	9.57	920.78
1980 04 24 12	49766.40	14.71	388.34	0.00	8.85	8.85	907.46
1980 04 25 12	49766.40	0.01	495.53	0.00	8.46	8.46	779.88
1980 04 26 12	50112.00	0.04	512.15	0.00	11.93	11.93	1007.03
1980 04 27 12	50112.00	0.00	557.29	0.00	14.85	14.85	1186.38
1980 04 28 12	50457.60	0.63	493.91	0.00	15.02	15.02	1242.29
1980 04 29 12	50457.60	6.28	354.07	0.00	7.28	7.28	847.35
1980 04 30 12	50803.20	2.85	538.75	0.00	7.62	7.62	801.64
1980 05 01 12	50803.20	0.00	609.41	0.00	12.76	12.76	979.39
1980 05 02 12	51148.80	0.11	544.54	0.00	11.44	11.44	1028.92
1980 05 03 12	51148.80	0.00	627.70	0.00	10.35	10.35	835.41
1980 05 04 12	51494.40	0.00	617.55	0.00	15.75	15.75	1106.71
1980 05 05 12	51494.40	4.12	488.60	0.00	13.91	13.91	1203.01
1980 05 06 12	51840.00	0.37	390.29	0.00	10.56	10.56	1008.68
1980 05 07 12	51840.00	0.00	543.14	0.00	9.38	9.38	852.79
1980 05 08 12	51842.89	0.07	495.36	0.00	9.87	9.87	913.21
1980 05 09 12	52185.60	13.71	349.47	0.00	8.11	8.11	858.09
1980 05 10 12	52185.60	4.98	253.28	0.00	7.61	7.61	901.41
1980 05 11 12	52531.20	3.50	552.11	0.00	10.17	10.17	1034.96
1980 05 12 12	52531.20	0.37	577.38	0.00	11.65	11.65	1088.76
1980 05 13 12	52876.80	0.00	479.44	0.00	10.23	10.23	972.14
1980 05 14 12	52876.80	3.64	391.02	0.00	9.04	9.04	933.98
