  47.24
2348.00
   32102124
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30067.20	18.68	148.85	0.00	-1.54	-1.54	452.87
1980 01 02 12	30067.20	1.36	202.73	0.00	-2.63	-2.63	426.74
1980 01 03 12	30067.20	4.61	211.99	0.00	-3.21	-3.21	374.51
1980 01 04 12	30067.20	3.26	171.02	0.00	-6.19	-6.19	310.66
1980 01 05 12	30412.80	62.32	134.79	0.00	-2.77	-2.77	436.73
1980 01 06 12	30412.80	8.49	210.03	0.00	-14.55	-14.55	157.41
1980 01 07 12	30412.80	0.18	157.80	0.00	-14.90	-14.90	152.75
1980 01 08 12	30412.80	23.90	195.00	0.00	-18.28	-18.28	116.06
1980 01 09 12	30758.40	43.18	180.87	0.00	-15.89	-15.89	161.79
1980 01 10 12	30758.40	15.34	135.79	0.00	-8.64	-8.64	268.69
1980 01 11 12	30758.40	3.69	190.82	0.00	-12.66	-12.66	175.26
1980 01 12 12	30758.40	30.69	164.45	0.00	-3.38	-3.38	412.78
1980 01 13 12	31104.00	11.34	152.84	0.00	-1.95	-1.95	419.77
1980 01 14 12	31104.00	12.48	172.48	0.00	-1.03	-1.03	497.28
1980 01 15 12	31104.00	3.74	224.06	0.00	-3.00	-3.00	396.34
1980 01 16 12	31449.60	0.20	117.44	0.00	-6.16	-6.16	293.60
1980 01 17 12	31449.60	3.49	177.82	0.00	-3.27	-3.27	386.18
1980 01 18 12	31449.60	1.81	230.15	0.00	-8.71	-8.71	235.78
1980 01 19 12	31795.20	0.00	251.51	0.00	-14.07	-14.07	143.07
1980 01 20 12	31795.20	0.00	203.17	0.00	-10.56	-10.56	187.77
1980 01 21 12	31795.20	0.00	252.19	0.00	-8.03	-8.03	275.79
1980 01 22 12	32140.80	0.00	128.32	0.00	-10.40	-10.40	236.09
1980 01 23 12	32140.80	0.00	186.73	0.00	-7.65	-7.65	301.44
1980 01 24 12	32486.40	0.32	214.22	0.00	-4.79	-4.79	335.96
1980 01 25 12	32486.40	0.22	95.59	0.00	-10.54	-10.54	205.49
1980 01 26 12	32578.81	0.19	143.73	0.00	-20.13	-20.13	77.76
1980 01 27 12	32832.00	3.28	255.31	0.00	-22.31	-22.31	73.46
1980 01 28 12	32832.00	0.00	275.17	0.00	-21.12	-21.12	83.72
1980 01 29 12	33177.60	0.00	283.11	0.00	-19.48	-19.48	88.56
1980 01 30 12	33177.60	0.00	257.55	0.00	-19.06	-19.06	93.66
1980 01 31 12	33523.20	0.00	234.86	0.00	-13.70	-13.70	138.14
1980 02 01 12	33523.20	3.01	186.62	0.00	-6.25	-6.25	302.32
