  47.22
1041.00
   34691005
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30067.20	16.10	74.39	0.00	2.70	2.70	699.33
1980 01 02 12	30067.20	3.55	77.98	0.00	1.56	1.56	626.86
1980 01 03 12	30067.20	0.32	209.67	0.00	-0.82	-0.82	493.23
1980 01 04 12	30067.20	8.14	155.60	0.00	-0.97	-0.97	483.15
1980 01 05 12	30412.80	14.90	140.17	0.00	-0.38	-0.38	542.05
1980 01 06 12	30412.80	1.30	220.60	0.00	-5.75	-5.75	320.65
1980 01 07 12	30412.80	0.05	194.22	0.00	-7.13	-7.13	296.80
1980 01 08 12	30412.80	32.63	60.90	0.00	-5.53	-5.53	376.24
1980 01 09 12	30758.40	15.20	109.78	0.00	-5.34	-5.34	383.77
1980 01 10 12	30758.40	8.72	133.89	0.00	-5.89	-5.89	353.82
1980 01 11 12	30758.40	9.61	131.42	0.00	-3.76	-3.76	421.72
1980 01 12 12	30758.40	57.03	168.74	0.00	2.55	2.55	686.42
1980 01 13 12	31104.00	26.10	122.83	0.00	-0.76	-0.76	533.82
1980 01 14 12	31104.00	5.45	130.65	0.00	0.40	0.40	566.74
1980 01 15 12	31104.00	23.82	119.47	0.00	-0.13	-0.13	533.73
1980 01 16 12	31449.60	18.59	110.66	0.00	1.97	1.97	665.86
1980 01 17 12	31449.60	9.70	179.72	0.00	-0.63	-0.63	520.33
1980 01 18 12	31449.60	0.08	253.75	0.00	-5.20	-5.20	309.80
1980 01 19 12	31795.20	0.00	213.87	0.00	-4.25	-4.25	242.44
1980 01 20 12	31795.20	0.00	149.37	0.00	-1.28	-1.28	272.29
1980 01 21 12	31795.20	0.00	242.66	0.00	0.56	0.56	358.06
1980 01 22 12	32140.80	0.00	250.99	0.00	0.36	0.36	446.96
1980 01 23 12	32140.80	0.00	249.84	0.00	1.29	1.29	453.87
1980 01 24 12	32486.40	0.00	235.07	0.00	2.49	2.49	602.79
1980 01 25 12	32486.40	1.29	189.74	0.00	-1.73	-1.73	485.56
1980 01 26 12	32657.65	0.61	252.62	0.00	-7.69	-7.69	226.92
1980 01 27 12	32832.00	0.00	284.34	0.00	-12.75	-12.75	121.14
1980 01 28 12	32832.00	0.00	289.33	0.00	-13.48	-13.48	112.22
1980 01 29 12	33177.60	0.00	289.94	0.00	-13.64	-13.64	113.91
1980 01 30 12	33177.60	0.94	258.07	0.00	-10.46	-10.46	156.74
1980 01 31 12	33523.20	1.45	172.51	0.00	-4.93	-4.93	283.82
1980 02 01 12	33523.20	37.12	111.85	0.00	0.21	0.21	561.76
1980 02 02 12	33868.80	17.84	107.68	0.00	3.22	3.22	697.88
