  46.73
1883.00
  344321173
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30412.80	16.78	90.43	0.00	0.84	0.84	566.54
1980 01 02 12	30412.80	5.31	66.07	0.00	0.51	0.51	550.67
1980 01 03 12	30412.80	1.03	198.70	0.00	-2.57	-2.57	383.17
1980 01 04 12	30412.80	13.15	111.02	0.00	-2.58	-2.58	396.35
1980 01 05 12	30466.06	19.81	172.65	0.00	-1.69	-1.69	478.79
1980 01 06 12	30758.40	1.99	211.84	0.00	-7.23	-7.23	272.97
1980 01 07 12	30758.40	0.05	180.62	0.00	-7.56	-7.56	249.18
1980 01 08 12	30758.40	47.34	60.73	0.00	-3.78	-3.78	417.02
1980 01 09 12	30758.40	20.42	79.10	0.00	-3.78	-3.78	415.16
1980 01 10 12	31078.97	8.60	86.07	0.00	-7.65	-7.65	292.63
1980 01 11 12	31104.00	16.98	125.39	0.00	-4.79	-4.79	366.45
1980 01 12 12	31104.00	57.03	148.56	0.00	1.57	1.57	617.61
1980 01 13 12	31157.26	41.56	133.97	0.00	-1.14	-1.14	516.09
1980 01 14 12	31449.60	10.41	134.52	0.00	-0.69	-0.69	520.81
1980 01 15 12	31449.60	28.57	126.09	0.00	-1.02	-1.02	489.73
1980 01 16 12	31449.60	13.65	105.79	0.00	0.85	0.85	577.70
1980 01 17 12	31795.20	10.35	187.18	0.00	-2.93	-2.93	433.49
1980 01 18 12	31795.20	0.31	240.20	0.00	-7.15	-7.15	242.83
1980 01 19 12	31848.46	0.04	214.73	0.00	-5.94	-5.94	184.45
1980 01 20 12	32140.80	0.35	145.24	0.00	-0.93	-0.93	213.14
1980 01 21 12	32140.80	0.47	224.14	0.00	1.64	1.64	362.37
1980 01 22 12	32327.72	0.18	237.03	0.00	1.79	1.79	447.17
1980 01 23 12	32486.40	0.00	236.40	0.00	2.94	2.94	425.55
1980 01 24 12	32486.40	0.00	230.70	0.00	1.85	1.85	535.14
1980 01 25 12	32832.00	1.61	214.07	0.00	-4.23	-4.23	378.19
1980 01 26 12	32832.00	1.22	233.85	0.00	-9.10	-9.10	207.37
1980 01 27 12	33152.57	0.00	265.51	0.00	-14.89	-14.89	104.17
1980 01 28 12	33177.60	0.00	268.22	0.00	-15.53	-15.53	88.68
1980 01 29 12	33230.86	1.75	273.14	0.00	-15.43	-15.43	90.49
1980 01 30 12	33523.20	0.94	249.23	0.00	-10.16	-10.16	107.92
1980 01 31 12	33523.20	1.62	164.51	0.00	-3.97	-3.97	239.56
1980 02 01 12	33868.80	42.82	119.14	0.00	0.81	0.81	551.78
1980 02 02 12	33868.80	22.72	110.37	0.00	3.24	3.24	688.67
1980 02 03 12	34214.40	7.21	112.14	0.00	1.17	1.17	579.11
1980 02 04 12	34214.40	3.30	283.11	0.00	-0.41	-0.41	490.91
1980 02 05 12	34560.00	5.11	134.34	0.00	1.46	1.46	433.92
1980 02 06 12	34560.00	35.49	110.78	0.00	1.38	1.38	595.02
1980 02 07 12	34905.60	12.66	290.06	0.00	-0.14	-0.14	494.13
1980 02 08 12	34905.60	0.18	306.39	0.00	-0.05	-0.05	370.06
1980 02 09 12	35251.20	0.00	306.38	0.00	-0.75	-0.75	345.13
1980 02 10 12	35251.20	0.00	309.32	0.00	-2.26	-2.26	391.59
1980 02 11 12	35596.80	0.00	315.92	0.00	-0.96	-0.96	330.92
1980 02 12 12	35596.80	0.07	320.33	0.00	-0.74	-0.74	351.44
1980 02 13 12	35942.40	0.49	124.24	0.00	-3.33	-3.33	348.25
1980 02 14 12	35942.40	8.67	165.36	0.00	-5.85	-5.85	292.80
1980 02 15 12	36288.00	5.51	183.49	0.00	-4.71	-4.71	361.90
1980 02 16 12	36288.00	0.73	223.50	0.00	0.16	0.16	487.73
1980 02 17 12	36633.60	7.07	166.67	0.00	1.32	1.32	551.71
