  45.73
 869.00
  323610125
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30758.40	32.43	100.60	0.00	4.76	4.76	781.80
1980 01 02 12	30758.40	12.71	83.49	0.00	4.50	4.50	751.03
1980 01 03 12	30758.40	3.65	229.41	0.00	3.43	3.43	645.65
1980 01 04 12	31006.52	9.33	84.18	0.00	3.35	3.35	631.00
1980 01 05 12	31104.00	31.48	197.77	0.00	3.95	3.95	735.87
1980 01 06 12	31104.00	7.51	261.41	0.00	0.02	0.02	467.71
1980 01 07 12	31104.00	0.00	218.52	0.00	-1.53	-1.53	357.30
1980 01 08 12	31104.00	49.21	123.52	0.00	0.03	0.03	548.24
1980 01 09 12	31449.60	65.04	153.62	0.00	0.49	0.49	584.87
1980 01 10 12	31449.60	43.67	95.96	0.00	-1.70	-1.70	483.31
1980 01 11 12	31449.60	32.63	120.21	0.00	-1.45	-1.45	492.69
1980 01 12 12	31449.60	59.22	158.62	0.00	2.61	2.61	705.64
1980 01 13 12	31795.20	80.29	115.99	0.00	3.18	3.18	706.96
1980 01 14 12	31795.20	26.09	142.15	0.00	3.54	3.54	697.73
1980 01 15 12	31795.20	21.41	132.69	0.00	2.40	2.40	623.94
1980 01 16 12	32043.32	10.96	92.26	0.00	3.64	3.64	687.35
1980 01 17 12	32140.80	21.77	184.37	0.00	1.60	1.60	611.38
1980 01 18 12	32140.80	0.52	286.44	0.00	-1.26	-1.26	416.05
1980 01 19 12	32388.92	0.00	293.49	0.00	-1.74	-1.74	299.25
1980 01 20 12	32486.40	0.00	196.34	0.00	1.25	1.25	313.16
1980 01 21 12	32486.40	0.00	253.32	0.00	3.37	3.37	470.12
1980 01 22 12	32832.00	0.00	292.58	0.00	3.10	3.10	499.50
1980 01 23 12	32832.00	0.00	294.01	0.00	3.93	3.93	534.24
1980 01 24 12	32832.00	0.03	252.90	0.00	5.32	5.32	658.73
1980 01 25 12	33177.60	0.33	226.24	0.00	1.79	1.79	607.50
1980 01 26 12	33177.60	2.19	235.86	0.00	-1.56	-1.56	398.02
1980 01 27 12	33425.71	1.33	318.28	0.00	-7.56	-7.56	194.55
1980 01 28 12	33523.20	0.00	330.22	0.00	-9.68	-9.68	148.86
1980 01 29 12	33528.62	0.00	335.76	0.00	-10.09	-10.09	146.60
1980 01 30 12	33868.80	0.35	310.96	0.00	-6.64	-6.64	144.93
1980 01 31 12	33868.80	0.42	203.13	0.00	-1.07	-1.07	243.33
1980 02 01 12	34214.40	46.79	107.79	0.00	2.15	2.15	608.46
1980 02 02 12	34214.40	39.46	92.26	0.00	5.47	5.47	780.04
1980 02 03 12	34560.00	14.92	91.85	0.00	5.71	5.71	828.64
1980 02 04 12	34560.00	7.12	304.44	0.00	5.30	5.30	739.82
1980 02 05 12	34808.12	3.22	130.61	0.00	5.44	5.44	630.06
1980 02 06 12	34905.60	28.87	84.08	0.00	5.08	5.08	791.35
1980 02 07 12	34995.68	22.76	302.72	0.00	4.39	4.39	733.29
1980 02 08 12	35251.20	0.95	328.83	0.00	3.96	3.96	592.30
1980 02 09 12	35256.62	0.00	319.67	0.00	3.67	3.67	548.13
