  44.30
1166.00
   41939872
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	31449.60	14.82	151.43	0.00	3.66	3.66	715.52
1980 01 02 12	31449.60	2.93	171.77	0.00	3.07	3.07	653.99
1980 01 03 12	31449.60	4.62	226.70	0.00	2.55	2.55	590.99
1980 01 04 12	31449.60	3.50	127.36	0.00	4.52	4.52	576.62
1980 01 05 12	31795.20	39.30	191.60	0.00	4.94	4.94	792.48
1980 01 06 12	31795.20	7.63	250.01	0.00	-1.05	-1.05	425.79
1980 01 07 12	31795.20	0.00	226.57	0.00	-2.03	-2.03	300.46
1980 01 08 12	31795.20	35.12	113.00	0.00	-0.19	-0.19	535.00
1980 01 09 12	31795.20	16.14	200.76	0.00	0.59	0.59	571.28
1980 01 10 12	32140.80	17.08	150.57	0.00	-3.59	-3.59	406.83
1980 01 11 12	32140.80	15.13	110.29	0.00	-3.37	-3.37	401.09
1980 01 12 12	32140.80	114.67	154.27	0.00	5.80	5.80	888.74
1980 01 13 12	32140.80	65.93	139.00	0.00	4.65	4.65	815.12
1980 01 14 12	32486.40	21.93	177.24	0.00	4.86	4.86	777.63
1980 01 15 12	32486.40	7.26	180.62	0.00	2.65	2.65	577.09
1980 01 16 12	32486.40	4.22	118.64	0.00	3.95	3.95	691.52
1980 01 17 12	32832.00	4.20	205.35	0.00	0.91	0.91	576.07
1980 01 18 12	32832.00	0.00	301.84	0.00	-2.65	-2.65	356.53
1980 01 19 12	32832.00	0.00	302.99	0.00	-3.40	-3.40	285.89
1980 01 20 12	32917.27	0.00	255.82	0.00	1.10	1.10	326.52
1980 01 21 12	33177.60	0.00	292.37	0.00	5.39	5.39	463.47
1980 01 22 12	33177.60	0.00	300.77	0.00	3.85	3.85	524.20
1980 01 23 12	33523.20	0.00	301.92	0.00	5.29	5.29	498.83
1980 01 24 12	33523.20	0.00	274.93	0.00	5.97	5.97	567.22
1980 01 25 12	33523.20	2.68	317.03	0.00	1.29	1.29	479.18
1980 01 26 12	33868.80	0.79	231.82	0.00	-2.45	-2.45	428.17
1980 01 27 12	33868.80	0.86	323.89	0.00	-7.90	-7.90	253.65
1980 01 28 12	33868.80	0.00	338.11	0.00	-11.07	-11.07	186.79
1980 01 29 12	34214.40	0.00	341.03	0.00	-11.73	-11.73	182.09
1980 01 30 12	34214.40	0.00	318.50	0.00	-7.67	-7.67	194.95
1980 01 31 12	34560.00	0.57	228.57	0.00	-0.21	-0.21	319.20
1980 02 01 12	34560.00	38.55	131.90	0.00	3.58	3.58	692.91
1980 02 02 12	34560.00	15.08	115.70	0.00	5.45	5.45	830.92
1980 02 03 12	34905.60	16.30	141.97	0.00	5.36	5.36	817.90
1980 02 04 12	34905.60	3.01	342.65	0.00	3.05	3.05	584.74
1980 02 05 12	35251.20	1.78	156.35	0.00	5.28	5.28	580.92
1980 02 06 12	35251.20	23.65	131.65	0.00	4.14	4.14	734.16
1980 02 07 12	35596.80	2.57	346.50	0.00	1.91	1.91	577.02
1980 02 08 12	35596.80	0.02	369.83	0.00	2.76	2.76	465.37
1980 02 09 12	35942.40	1.75	298.65	0.00	2.28	2.28	471.98
1980 02 10 12	35942.40	0.00	343.23	0.00	2.63	2.63	588.58
1980 02 11 12	36288.00	0.00	372.73	0.00	2.35	2.35	498.85
1980 02 12 12	36288.00	0.00	380.36	0.00	3.38	3.38	479.05
1980 02 13 12	36373.27	0.03	150.61	0.00	2.86	2.86	494.83
1980 02 14 12	36633.60	0.26	132.51	0.00	1.29	1.29	561.21
1980 02 15 12	36633.60	1.64	205.33	0.00	1.91	1.91	580.16
1980 02 16 12	36979.20	0.32	341.38	0.00	3.71	3.71	612.26
1980 02 17 12	36979.20	6.16	185.65	0.00	4.07	4.07	683.83
1980 02 18 12	37324.80	13.15	205.51	0.00	5.06	5.06	735.28
1980 02 19 12	37324.80	8.07	271.28	0.00	5.23	5.23	753.00
1980 02 20 12	37670.40	5.27	193.21	0.00	3.03	3.03	648.18
1980 02 21 12	37670.40	6.96	266.99	0.00	1.28	1.28	531.97
1980 02 22 12	38016.00	9.66	219.84	0.00	1.64	1.64	556.89
1980 02 23 12	38101.27	6.31	371.22	0.00	2.43	2.43	575.76
1980 02 24 12	38361.60	5.97	167.76	0.00	5.02	5.02	647.36
1980 02 25 12	38707.20	3.50	243.30	0.00	6.59	6.59	775.31
1980 02 26 12	38707.20	17.34	147.29	0.00	8.65	8.65	1000.16
1980 02 27 12	39052.80	3.40	206.50	0.00	9.21	9.21	938.44
1980 02 28 12	39052.80	10.79	248.71	0.00	5.61	5.61	732.06
1980 02 29 12	39398.40	5.40	309.97	0.00	6.18	6.18	669.29
1980 03 01 12	39398.40	0.02	373.42	0.00	6.75	6.75	606.48
1980 03 02 12	39744.00	8.60	313.73	0.00	7.62	7.62	731.70
1980 03 03 12	39744.00	3.62	253.65	0.00	6.62	6.62	740.19
1980 03 04 12	40089.60	13.31	302.14	0.00	4.92	4.92	728.40
1980 03 05 12	40089.60	8.57	308.13	0.00	4.66	4.66	687.79
1980 03 06 12	40435.20	0.97	370.91	0.00	2.72	2.72	594.79
1980 03 07 12	40435.20	0.24	308.56	0.00	2.05	2.05	557.18
1980 03 08 12	40780.80	3.61	249.89	0.00	3.43	3.43	626.93
1980 03 09 12	40780.80	0.64	399.18	0.00	2.85	2.85	551.60
1980 03 10 12	41126.40	0.04	286.21	0.00	4.37	4.37	548.72
1980 03 11 12	41472.00	18.79	237.20	0.00	2.67	2.67	623.90
1980 03 12 12	41472.00	11.93	288.28	0.00	-0.84	-0.84	469.03
1980 03 13 12	41817.60	24.88	247.35	0.00	0.66	0.66	542.90
1980 03 14 12	41817.60	38.30	201.78	0.00	1.76	1.76	604.51
1980 03 15 12	42163.20	11.25	294.86	0.00	-1.68	-1.68	435.52
1980 03 16 12	42163.20	0.88	385.15	0.00	-0.77	-0.77	421.29
1980 03 17 12	42508.80	9.48	266.38	0.00	2.46	2.46	581.77
1980 03 18 12	42508.80	6.99	376.68	0.00	1.81	1.81	571.82
1980 03 19 12	42854.40	5.76	338.77	0.00	2.17	2.17	599.33
1980 03 20 12	42854.40	1.55	303.12	0.00	1.92	1.92	583.61
1980 03 21 12	43200.00	0.71	455.85	0.00	1.54	1.54	555.27
1980 03 22 12	43545.60	0.14	520.83	0.00	3.75	3.75	621.02
1980 03 23 12	43545.60	2.63	432.03	0.00	2.44	2.44	572.57
1980 03 24 12	43891.20	1.40	498.58	0.00	1.19	1.19	498.22
1980 03 25 12	43891.20	9.19	454.73	0.00	2.45	2.45	435.83
1980 03 26 12	44236.80	7.09	251.22	0.00	1.93	1.93	517.41
1980 03 27 12	44236.80	2.90	443.84	0.00	0.30	0.30	484.02
1980 03 28 12	44582.40	0.00	323.63	0.00	2.17	2.17	499.80
1980 03 29 12	44582.40	3.76	325.40	0.00	3.69	3.69	652.31
1980 03 30 12	44928.00	2.99	464.79	0.00	0.27	0.27	459.68
1980 03 31 12	44928.00	2.46	216.69	0.00	0.47	0.47	469.04
1980 04 01 12	45273.60	0.23	254.03	0.00	1.29	1.29	504.85
1980 04 02 12	45619.20	0.73	275.41	0.00	2.20	2.20	428.62
1980 04 03 12	45619.20	0.00	323.27	0.00	4.03	4.03	467.03
1980 04 04 12	45964.80	2.43	372.22	0.00	6.48	6.48	628.63
1980 04 05 12	45964.80	10.15	296.17	0.00	6.10	6.10	716.72
1980 04 06 12	46310.40	26.14	315.72	0.00	1.09	1.09	532.82
1980 04 07 12	46310.40	8.15	447.56	0.00	0.16	0.16	475.51
1980 04 08 12	46656.00	14.16	226.31	0.00	3.37	3.37	624.77
1980 04 09 12	46656.00	22.19	354.53	0.00	5.55	5.55	720.46
