  47.59
1299.00
  172160587
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29723.77	12.22	85.29	0.00	1.82	1.82	638.87
1980 01 02 12	30067.20	2.70	78.41	0.00	0.88	0.88	589.67
1980 01 03 12	30067.20	0.88	177.31	0.00	-1.44	-1.44	471.68
1980 01 04 12	30067.20	1.10	165.84	0.00	-1.46	-1.46	449.90
1980 01 05 12	30067.20	2.32	175.94	0.00	-2.85	-2.85	433.77
1980 01 06 12	30067.20	2.44	196.04	0.00	-5.65	-5.65	299.95
1980 01 07 12	30412.80	1.86	162.08	0.00	-6.53	-6.53	305.93
1980 01 08 12	30412.80	30.49	58.14	0.00	-4.71	-4.71	400.86
1980 01 09 12	30412.80	4.79	97.21	0.00	-5.09	-5.09	390.49
1980 01 10 12	30412.80	7.76	169.91	0.00	-7.58	-7.58	309.72
1980 01 11 12	30758.40	11.27	128.62	0.00	-4.40	-4.40	407.71
1980 01 12 12	30758.40	64.42	144.67	0.00	0.21	0.21	591.18
1980 01 13 12	30758.40	4.45	125.26	0.00	-3.35	-3.35	424.53
1980 01 14 12	31104.00	4.86	102.31	0.00	-2.59	-2.59	460.15
1980 01 15 12	31104.00	8.63	95.67	0.00	-1.25	-1.25	499.97
1980 01 16 12	31104.00	6.60	138.36	0.00	0.33	0.33	578.13
1980 01 17 12	31449.60	1.12	203.00	0.00	-2.61	-2.61	428.07
1980 01 18 12	31449.60	0.14	237.91	0.00	-5.03	-5.03	273.70
1980 01 19 12	31449.60	0.03	183.92	0.00	-4.09	-4.09	210.24
1980 01 20 12	31795.20	1.08	102.96	0.00	-0.67	-0.67	289.79
1980 01 21 12	31795.20	0.63	182.14	0.00	0.62	0.62	446.19
1980 01 22 12	31797.37	0.14	231.85	0.00	1.78	1.78	545.52
1980 01 23 12	32140.80	0.02	217.93	0.00	1.47	1.47	444.01
