  47.69
1366.00
   50742068
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	29721.60	2.39	109.34	0.00	-0.97	-0.97	526.37
1980 01 02 12	29721.60	0.26	158.30	0.00	-1.63	-1.63	501.05
1980 01 03 12	30067.20	1.29	172.73	0.00	-2.21	-2.21	452.65
1980 01 04 12	30067.20	0.28	154.31	0.00	-5.15	-5.15	358.61
1980 01 05 12	30067.20	17.92	87.28	0.00	-2.36	-2.36	481.02
1980 01 06 12	30067.20	0.22	161.54	0.00	-13.81	-13.81	180.26
1980 01 07 12	30067.20	0.00	134.82	0.00	-13.15	-13.15	188.93
1980 01 08 12	30412.80	6.36	154.72	0.00	-17.82	-17.82	130.94
1980 01 09 12	30412.80	12.22	146.55	0.00	-17.65	-17.65	143.87
1980 01 10 12	30412.80	3.28	120.76	0.00	-10.04	-10.04	261.77
1980 01 11 12	30514.02	0.50	146.46	0.00	-12.89	-12.89	201.30
1980 01 12 12	30758.40	14.13	122.02	0.00	-3.67	-3.67	462.13
1980 01 13 12	30758.40	7.48	111.37	0.00	-2.35	-2.35	463.36
1980 01 14 12	30758.40	5.69	133.81	0.00	-0.88	-0.88	562.26
1980 01 15 12	31104.00	1.54	183.23	0.00	-2.87	-2.87	453.24
1980 01 16 12	31104.00	0.00	82.64	0.00	-6.57	-6.57	356.01
1980 01 17 12	31104.00	1.80	154.81	0.00	-2.54	-2.54	465.39
1980 01 18 12	31449.60	0.09	194.84	0.00	-7.58	-7.58	277.85
1980 01 19 12	31449.60	0.00	205.52	0.00	-15.21	-15.21	152.61
1980 01 20 12	31550.82	0.00	164.35	0.00	-11.23	-11.23	238.24
1980 01 21 12	31795.20	0.00	204.88	0.00	-8.01	-8.01	306.97
1980 01 22 12	31795.20	0.00	103.49	0.00	-10.01	-10.01	268.83
1980 01 23 12	32140.80	0.00	164.49	0.00	-7.98	-7.98	324.06
1980 01 24 12	32140.80	0.00	188.26	0.00	-5.40	-5.40	366.41
1980 01 25 12	32486.40	0.00	75.85	0.00	-9.96	-9.96	233.16
1980 01 26 12	32486.40	0.00	145.98	0.00	-19.14	-19.14	97.77
1980 01 27 12	32486.40	0.00	222.92	0.00	-23.26	-23.26	77.34
1980 01 28 12	32832.00	0.00	215.85	0.00	-21.76	-21.76	86.99
1980 01 29 12	32832.00	0.00	233.26	0.00	-20.20	-20.20	93.25
1980 01 30 12	33177.60	0.00	185.72	0.00	-18.72	-18.72	105.56
1980 01 31 12	33177.60	0.00	198.04	0.00	-15.09	-15.09	162.68
1980 02 01 12	33523.20	0.42	148.72	0.00	-6.90	-6.90	347.10
1980 02 02 12	33523.20	0.18	191.10	0.00	-4.40	-4.40	422.50
1980 02 03 12	33868.80	4.46	179.71	0.00	-1.32	-1.32	533.27
1980 02 04 12	33868.80	0.03	263.20	0.00	-2.70	-2.70	459.14
1980 02 05 12	34214.40	0.00	252.81	0.00	-6.25	-6.25	351.64
1980 02 06 12	34214.40	3.44	132.54	0.00	-2.90	-2.90	476.17
1980 02 07 12	34560.00	1.79	259.68	0.00	-2.99	-2.99	458.47
1980 02 08 12	34560.00	0.00	276.99	0.00	-6.69	-6.69	353.57
1980 02 09 12	34905.60	0.00	278.01	0.00	-7.13	-7.13	340.14
1980 02 10 12	34905.60	0.00	284.58	0.00	-7.80	-7.80	326.20
1980 02 11 12	35251.20	0.00	285.57	0.00	-8.36	-8.36	314.64
1980 02 12 12	35251.20	5.87	158.16	0.00	-7.18	-7.18	342.62
1980 02 13 12	35596.80	3.14	95.95	0.00	-8.99	-8.99	278.59
1980 02 14 12	35698.02	0.61	148.02	0.00	-17.41	-17.41	124.11
1980 02 15 12	35942.40	0.45	200.57	0.00	-14.81	-14.81	172.84
1980 02 16 12	36288.00	0.00	272.13	0.00	-7.93	-7.93	300.75
1980 02 17 12	36288.00	0.71	187.51	0.00	-5.10	-5.10	373.56
1980 02 18 12	36633.60	3.42	225.62	0.00	-0.63	-0.63	532.80
1980 02 19 12	36633.60	5.40	172.78	0.00	-0.57	-0.57	534.09
1980 02 20 12	36979.20	1.37	184.22	0.00	-0.94	-0.94	546.26
1980 02 21 12	36979.20	0.02	317.88	0.00	-3.53	-3.53	407.91
1980 02 22 12	37324.80	0.00	295.00	0.00	-3.78	-3.78	386.93
1980 02 23 12	37670.40	0.00	332.43	0.00	-6.27	-6.27	313.62
1980 02 24 12	37670.40	0.00	338.25	0.00	-6.86	-6.86	309.95
1980 02 25 12	38016.00	0.00	272.79	0.00	-3.32	-3.32	421.22
1980 02 26 12	38016.00	0.00	140.79	0.00	-0.40	-0.40	512.51
1980 02 27 12	38361.60	0.00	151.87	0.00	1.23	1.23	572.00
1980 02 28 12	38707.20	2.86	219.72	0.00	0.70	0.70	537.71
1980 02 29 12	38707.20	1.43	291.07	0.00	-0.55	-0.55	476.51
1980 03 01 12	39052.80	0.00	359.22	0.00	-1.80	-1.80	415.28
1980 03 02 12	39052.80	0.41	288.22	0.00	0.74	0.74	469.85
1980 03 03 12	39398.40	2.99	134.75	0.00	-0.40	-0.40	481.60
1980 03 04 12	39744.00	6.34	116.69	0.00	-8.67	-8.67	283.83
