  45.48
 952.00
   21539490
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	30758.40	27.70	121.83	0.00	4.17	4.17	739.07
1980 01 02 12	31002.10	10.46	86.96	0.00	4.17	4.17	734.90
1980 01 03 12	31104.00	4.75	249.83	0.00	3.40	3.40	627.32
1980 01 04 12	31104.00	10.38	91.71	0.00	3.51	3.51	611.34
1980 01 05 12	31104.00	31.89	208.66	0.00	3.96	3.96	725.60
1980 01 06 12	31104.00	5.70	288.21	0.00	0.12	0.12	447.58
1980 01 07 12	31107.25	0.00	242.93	0.00	-1.58	-1.58	327.24
1980 01 08 12	31449.60	62.92	167.36	0.00	-0.73	-0.73	517.55
1980 01 09 12	31449.60	63.38	187.17	0.00	-0.60	-0.60	544.57
1980 01 10 12	31449.60	33.27	109.10	0.00	-2.29	-2.29	459.04
1980 01 11 12	31452.85	21.74	135.75	0.00	-2.61	-2.61	447.89
1980 01 12 12	31795.20	57.96	156.09	0.00	2.60	2.60	706.95
1980 01 13 12	31795.20	84.75	123.66	0.00	2.80	2.80	704.14
1980 01 14 12	31795.20	22.29	145.77	0.00	2.80	2.80	689.48
1980 01 15 12	32140.80	12.78	178.81	0.00	1.50	1.50	577.20
1980 01 16 12	32140.80	6.57	114.52	0.00	2.36	2.36	629.77
1980 01 17 12	32140.80	10.65	222.01	0.00	1.01	1.01	580.54
1980 01 18 12	32384.50	0.01	307.63	0.00	-2.80	-2.80	390.37
1980 01 19 12	32486.40	0.00	322.41	0.00	-3.74	-3.74	321.22
1980 01 20 12	32486.40	0.00	233.17	0.00	-1.31	-1.31	352.39
1980 01 21 12	32730.10	0.00	291.12	0.00	1.46	1.46	471.01
1980 01 22 12	32832.00	0.00	322.87	0.00	0.76	0.76	465.54
1980 01 23 12	32832.00	0.00	324.32	0.00	1.31	1.31	481.57
1980 01 24 12	33177.60	0.00	276.15	0.00	3.57	3.57	565.97
