  35.71
 200.00
2146182349
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34560.00	0.27	266.81	0.00	3.19	3.19	578.28
1980 01 02 12	34560.00	0.00	217.98	0.00	5.62	5.62	633.99
1980 01 03 12	34572.89	3.42	77.32	0.00	2.75	2.75	643.45
1980 01 04 12	34656.79	0.00	272.53	0.00	-2.73	-2.73	449.15
1980 01 05 12	34792.23	0.02	274.46	0.00	-0.51	-0.51	487.35
1980 01 06 12	34905.59	0.00	256.35	0.00	2.62	2.62	644.69
1980 01 07 12	34905.60	1.48	234.72	0.00	0.26	0.26	459.72
1980 01 08 12	34905.60	0.00	211.08	0.00	-1.33	-1.33	297.79
1980 01 09 12	34905.60	0.00	276.09	0.00	-1.59	-1.59	369.56
1980 01 10 12	34907.06	0.00	265.53	0.00	3.21	3.21	680.79
1980 01 11 12	35071.11	2.93	282.86	0.00	10.13	10.13	1082.28
1980 01 12 12	35238.72	0.00	160.31	0.00	-0.01	-0.01	249.33
1980 01 13 12	35251.20	0.18	177.42	0.00	1.58	1.58	411.09
1980 01 14 12	35251.20	0.30	281.10	0.00	6.66	6.66	681.83
1980 01 15 12	35251.20	0.00	258.17	0.00	11.32	11.32	1129.77
1980 01 16 12	35347.99	4.89	271.06	0.00	13.54	13.54	1375.65
1980 01 17 12	35596.79	0.00	282.45	0.00	7.04	7.04	778.86
1980 01 18 12	35596.80	0.15	268.01	0.00	8.19	8.19	710.05
1980 01 19 12	35596.80	1.23	127.73	0.00	8.61	8.61	833.34
1980 01 20 12	35609.69	0.78	144.41	0.00	7.54	7.54	925.51
1980 01 21 12	35890.06	1.50	106.15	0.00	5.65	5.65	792.15
1980 01 22 12	35942.40	1.01	209.46	0.00	3.95	3.95	682.79
1980 01 23 12	35942.40	0.00	302.34	0.00	0.45	0.45	414.09
1980 01 24 12	35955.29	0.00	299.93	0.00	6.17	6.17	558.87
1980 01 25 12	36275.52	0.00	288.01	0.00	8.08	8.08	649.11
1980 01 26 12	36288.00	0.00	172.30	0.00	3.91	3.91	646.68
1980 01 27 12	36288.00	0.17	170.38	0.00	-0.85	-0.85	484.94
1980 01 28 12	36384.79	0.25	170.58	0.00	-2.10	-2.10	428.79
1980 01 29 12	36633.60	1.25	128.89	0.00	-4.56	-4.56	381.09
1980 01 30 12	36633.60	2.85	123.45	0.00	-4.03	-4.03	418.88
1980 01 31 12	36635.06	0.12	328.28	0.00	-7.84	-7.84	289.23
1980 02 01 12	36979.19	0.00	332.47	0.00	-10.71	-10.71	227.52
1980 02 02 12	36979.20	0.56	190.84	0.00	-7.76	-7.76	295.48
1980 02 03 12	36979.20	0.10	207.23	0.00	-1.68	-1.68	487.57
1980 02 04 12	37272.46	0.08	215.75	0.00	-2.69	-2.69	455.81
1980 02 05 12	37324.80	1.52	337.81	0.00	0.52	0.52	554.88
1980 02 06 12	37324.80	0.00	338.74	0.00	-1.83	-1.83	449.32
1980 02 07 12	37618.06	3.09	160.18	0.00	-4.01	-4.01	387.52
1980 02 08 12	37670.40	15.93	153.94	0.00	-2.13	-2.13	490.03
1980 02 09 12	37670.40	0.04	257.74	0.00	-2.83	-2.83	462.82
1980 02 10 12	37963.66	0.00	353.57	0.00	-5.79	-5.79	363.52
1980 02 11 12	38016.00	0.00	354.72	0.00	-3.38	-3.38	411.37
1980 02 12 12	38016.00	0.00	359.81	0.00	-4.92	-4.92	335.15
1980 02 13 12	38349.12	0.00	327.39	0.00	-0.38	-0.38	467.31
1980 02 14 12	38361.60	0.00	269.87	0.00	6.04	6.04	856.78
1980 02 15 12	38361.60	3.20	253.12	0.00	10.95	10.95	1220.28
1980 02 16 12	38707.20	0.04	337.57	0.00	-2.88	-2.88	363.12
1980 02 17 12	38707.20	0.00	373.24	0.00	-6.98	-6.98	227.12
1980 02 18 12	38708.66	0.00	286.88	0.00	-2.28	-2.28	298.77
1980 02 19 12	39052.80	0.00	276.40	0.00	4.41	4.41	723.44
1980 02 20 12	39052.80	0.00	264.55	0.00	9.72	9.72	1050.67
1980 02 21 12	39285.03	0.05	365.00	0.00	13.89	13.89	1097.56
1980 02 22 12	39398.40	0.00	343.29	0.00	11.96	11.96	880.12
1980 02 23 12	39398.40	0.25	372.80	0.00	10.44	10.44	900.86
