  34.39
 200.00
1486017694
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35228.84	0.00	263.92	0.00	5.04	5.04	539.35
1980 01 02 12	35251.20	0.00	257.26	0.00	8.09	8.09	747.56
1980 01 03 12	35251.20	0.00	286.15	0.00	6.15	6.15	673.52
1980 01 04 12	35251.20	0.00	285.78	0.00	1.87	1.87	515.94
1980 01 05 12	35251.20	0.00	286.28	0.00	4.31	4.31	571.82
1980 01 06 12	35251.20	0.00	286.64	0.00	7.29	7.29	772.82
1980 01 07 12	35286.32	0.00	284.33	0.00	2.85	2.85	332.53
1980 01 08 12	35397.66	0.00	287.80	0.00	0.95	0.95	313.39
1980 01 09 12	35540.32	0.00	290.01	0.00	2.81	2.81	452.06
1980 01 10 12	35596.80	0.01	275.42	0.00	9.30	9.30	971.86
1980 01 11 12	35596.80	0.13	297.23	0.00	10.71	10.71	847.28
1980 01 12 12	35596.80	0.00	234.92	0.00	4.72	4.72	322.21
1980 01 13 12	35596.80	0.00	291.68	0.00	6.34	6.34	519.33
1980 01 14 12	35743.26	0.00	290.18	0.00	12.05	12.05	764.58
1980 01 15 12	35920.04	0.00	256.34	0.00	15.47	15.47	1217.13
1980 01 16 12	35942.40	0.44	295.55	0.00	14.59	14.59	1147.05
1980 01 17 12	35942.40	0.00	289.72	0.00	10.42	10.42	778.54
1980 01 18 12	35942.40	0.35	282.22	0.00	11.27	11.27	785.20
1980 01 19 12	36088.86	4.86	183.57	0.00	13.65	13.65	1163.71
1980 01 20 12	36283.93	11.54	140.37	0.00	6.88	6.88	882.30
1980 01 21 12	36288.00	14.34	200.50	0.00	5.08	5.08	755.41
1980 01 22 12	36288.00	0.09	168.21	0.00	6.36	6.36	678.69
1980 01 23 12	36323.12	0.03	316.60	0.00	4.24	4.24	486.58
1980 01 24 12	36611.24	0.03	318.96	0.00	6.95	6.95	587.55
1980 01 25 12	36633.60	0.00	297.16	0.00	8.83	8.83	651.01
1980 01 26 12	36633.60	0.00	312.20	0.00	5.34	5.34	628.77
1980 01 27 12	36668.73	0.00	256.28	0.00	-1.26	-1.26	368.24
1980 01 28 12	36975.13	0.12	159.63	0.00	-0.87	-0.87	388.71
1980 01 29 12	36979.20	0.04	141.35	0.00	-2.25	-2.25	408.25
1980 01 30 12	36979.20	0.92	226.70	0.00	0.95	0.95	546.63
1980 01 31 12	37125.66	0.00	328.54	0.00	-3.29	-3.29	253.73
1980 02 01 12	37324.80	0.00	370.01	0.00	-4.25	-4.25	267.82
1980 02 02 12	37324.80	0.00	351.65	0.00	1.54	1.54	393.84
1980 02 03 12	37331.16	0.00	367.42	0.00	4.61	4.61	571.12
1980 02 04 12	37666.33	0.00	335.20	0.00	5.30	5.30	660.59
1980 02 05 12	37670.40	0.00	373.75	0.00	7.90	7.90	708.62
1980 02 06 12	37670.40	0.00	341.61	0.00	6.11	6.11	472.57
1980 02 07 12	37915.88	2.96	143.50	0.00	4.98	4.98	553.85
1980 02 08 12	38016.00	23.89	148.74	0.00	0.47	0.47	585.71
1980 02 09 12	38016.00	3.41	129.69	0.00	-2.21	-2.21	449.85
1980 02 10 12	38213.98	0.00	397.52	0.00	-4.83	-4.83	353.38
1980 02 11 12	38361.60	0.29	395.27	0.00	-2.53	-2.53	423.26
1980 02 12 12	38361.60	0.00	279.50	0.00	-2.41	-2.41	401.27
1980 02 13 12	38508.06	0.00	388.25	0.00	2.89	2.89	648.62
1980 02 14 12	38707.20	0.07	343.85	0.00	9.13	9.13	923.48
1980 02 15 12	38707.20	0.00	295.70	0.00	10.79	10.79	940.57
1980 02 16 12	38853.66	0.00	302.31	0.00	-1.18	-1.18	342.48
1980 02 17 12	39052.80	0.03	396.26	0.00	-3.43	-3.43	254.81
1980 02 18 12	39052.80	0.00	372.21	0.00	1.20	1.20	467.44
1980 02 19 12	39250.78	0.00	395.56	0.00	9.42	9.42	827.45
1980 02 20 12	39398.40	0.00	400.15	0.00	14.66	14.66	863.17
1980 02 21 12	39398.40	0.00	408.14	0.00	15.38	15.38	747.67
1980 02 22 12	39721.64	0.00	404.92	0.00	14.31	14.31	729.68
1980 02 23 12	39744.00	0.00	410.97	0.00	11.66	11.66	750.62
1980 02 24 12	39744.00	0.00	286.37	0.00	8.38	8.38	736.85
1980 02 25 12	40089.60	0.00	425.39	0.00	5.63	5.63	564.13
1980 02 26 12	40089.60	0.00	419.72	0.00	2.94	2.94	350.21
1980 02 27 12	40089.60	0.00	419.18	0.00	9.59	9.59	601.72
1980 02 28 12	40435.20	0.00	406.98	0.00	14.55	14.55	793.42
1980 02 29 12	40435.20	0.13	308.50	0.00	5.78	5.78	573.95
1980 03 01 12	40470.32	0.26	209.85	0.00	-2.98	-2.98	354.11
1980 03 02 12	40780.80	0.17	441.68	0.00	-7.56	-7.56	239.64
1980 03 03 12	40780.80	0.00	373.91	0.00	0.50	0.50	318.26
1980 03 04 12	41126.40	0.00	419.91	0.00	11.05	11.05	744.80
1980 03 05 12	41126.40	0.00	423.88	0.00	3.36	3.36	481.04
1980 03 06 12	41126.40	0.00	428.49	0.00	4.71	4.71	492.42
1980 03 07 12	41472.00	0.00	417.92	0.00	16.21	16.21	1191.24
1980 03 08 12	41472.00	0.00	432.86	0.00	13.47	13.47	644.42
1980 03 09 12	41472.00	0.00	431.12	0.00	11.44	11.44	681.04
1980 03 10 12	41817.60	0.00	428.18	0.00	15.12	15.12	670.26
1980 03 11 12	41817.60	0.02	233.80	0.00	13.67	13.67	774.56
1980 03 12 12	42163.20	0.70	437.93	0.00	13.55	13.55	957.42
1980 03 13 12	42163.20	0.00	457.39	0.00	12.90	12.90	715.09
1980 03 14 12	42163.20	0.00	457.67	0.00	11.15	11.15	453.60
1980 03 15 12	42508.80	0.00	390.18	0.00	12.02	12.02	810.27
1980 03 16 12	42508.80	0.74	341.82	0.00	18.49	18.49	1511.39
1980 03 17 12	42508.80	0.79	438.54	0.00	12.98	12.98	745.69
1980 03 18 12	42854.40	0.00	462.46	0.00	7.90	7.90	353.19
1980 03 19 12	42854.40	0.01	429.21	0.00	11.52	11.52	640.90
1980 03 20 12	43200.00	0.01	406.91	0.00	15.40	15.40	1217.35
1980 03 21 12	43200.00	0.00	463.17	0.00	10.21	10.21	543.71
1980 03 22 12	43200.00	0.02	430.80	0.00	11.94	11.94	690.54
1980 03 23 12	43545.60	9.33	294.28	0.00	16.40	16.40	1309.28
1980 03 24 12	43545.60	1.24	463.10	0.00	10.51	10.51	707.15
1980 03 25 12	43891.20	0.00	173.00	0.00	8.29	8.29	753.20
1980 03 26 12	43891.20	0.21	448.05	0.00	11.80	11.80	1018.91
1980 03 27 12	43891.20	4.19	193.00	0.00	14.58	14.58	1395.46
1980 03 28 12	44236.80	5.54	464.98	0.00	14.32	14.32	1205.88
1980 03 29 12	44236.80	4.15	422.76	0.00	13.64	13.64	832.13
1980 03 30 12	44236.80	0.03	417.13	0.00	10.87	10.87	700.50
1980 03 31 12	44582.40	0.00	471.27	0.00	11.46	11.46	817.73
1980 04 01 12	44582.40	0.00	501.33	0.00	15.60	15.60	941.58
1980 04 02 12	44928.00	4.38	353.61	0.00	16.72	16.72	1211.13
1980 04 03 12	44928.00	2.73	498.01	0.00	15.98	15.98	1166.71
1980 04 04 12	44928.00	0.00	503.11	0.00	10.42	10.42	694.90
1980 04 05 12	45273.60	0.00	480.94	0.00	13.26	13.26	720.96
1980 04 06 12	45273.60	0.00	490.06	0.00	16.17	16.17	1020.34
1980 04 07 12	45273.60	0.00	499.27	0.00	20.20	20.20	991.11
1980 04 08 12	45619.20	0.00	508.15	0.00	16.39	16.39	691.57
1980 04 09 12	45619.20	0.00	512.14	0.00	13.04	13.04	519.01
1980 04 10 12	45929.68	0.00	499.90	0.00	16.18	16.18	649.65
1980 04 11 12	45964.80	0.00	486.51	0.00	18.41	18.41	1271.57
1980 04 12 12	45964.80	0.57	272.06	0.00	12.07	12.07	756.04
1980 04 13 12	46310.40	0.69	409.22	0.00	9.91	9.91	594.89
1980 04 14 12	46310.40	0.00	514.37	0.00	11.23	11.23	524.37
1980 04 15 12	46310.40	0.01	516.40	0.00	14.19	14.19	502.36
1980 04 16 12	46656.00	0.00	500.31	0.00	18.38	18.38	800.70
1980 04 17 12	46656.00	0.00	450.10	0.00	18.93	18.93	928.83
1980 04 18 12	46678.36	0.00	473.88	0.00	14.66	14.66	918.56
1980 04 19 12	47001.60	0.00	507.56	0.00	17.23	17.23	934.03
1980 04 20 12	47001.60	0.00	511.21	0.00	19.57	19.57	994.66
1980 04 21 12	47149.22	0.00	509.85	0.00	20.97	20.97	1000.97
1980 04 22 12	47347.20	0.00	464.85	0.00	20.90	20.90	985.28
1980 04 23 12	47347.20	0.02	488.05	0.00	21.60	21.60	1264.24
1980 04 24 12	47546.34	7.41	333.23	0.00	21.96	21.96	1759.49
1980 04 25 12	47692.80	6.00	309.83	0.00	19.59	19.59	1677.79
1980 04 26 12	47692.80	2.94	194.42	0.00	11.20	11.20	1080.05
1980 04 27 12	47891.94	0.00	307.25	0.00	13.93	13.93	953.23
1980 04 28 12	48038.40	0.00	513.54	0.00	16.13	16.13	904.90
1980 04 29 12	48038.40	0.80	466.62	0.00	20.62	20.62	1069.54
1980 04 30 12	48186.02	1.59	336.87	0.00	22.21	22.21	1309.88
1980 05 01 12	48384.00	7.00	405.68	0.00	21.05	21.05	1775.24
1980 05 02 12	48384.00	2.37	450.42	0.00	20.44	20.44	1590.51
1980 05 03 12	48440.48	0.00	525.59	0.00	18.75	18.75	1305.51
1980 05 04 12	48729.60	0.00	473.68	0.00	21.16	21.16	1262.25
1980 05 05 12	48729.60	0.12	451.84	0.00	24.26	24.26	1316.33
1980 05 06 12	48733.67	0.02	516.08	0.00	24.86	24.86	1400.93
1980 05 07 12	49068.84	1.92	463.48	0.00	25.02	25.02	1509.84
1980 05 08 12	49075.20	2.01	399.59	0.00	17.91	17.91	1038.85
1980 05 09 12	49075.20	0.00	533.41	0.00	16.30	16.30	766.17
1980 05 10 12	49274.34	0.00	538.35	0.00	23.02	23.02	1447.69
1980 05 11 12	49420.80	0.00	523.78	0.00	27.72	27.72	1783.51
1980 05 12 12	49420.80	0.01	427.04	0.00	28.65	28.65	1945.19
1980 05 13 12	49424.87	0.00	521.58	0.00	21.60	21.60	1113.48
1980 05 14 12	49731.27	0.41	511.57	0.00	20.31	20.31	1070.40
1980 05 15 12	49766.40	65.62	242.13	0.00	18.23	18.23	1854.90
1980 05 16 12	49766.40	5.88	528.65	0.00	19.85	19.85	1780.13
1980 05 17 12	49788.76	0.00	533.04	0.00	21.80	21.80	1522.52
1980 05 18 12	50076.88	1.43	487.01	0.00	21.82	21.82	1872.40
1980 05 19 12	50112.00	2.47	541.33	0.00	20.10	20.10	1519.84
1980 05 20 12	50112.00	3.25	325.99	0.00	19.16	19.16	1470.03
1980 05 21 12	50116.07	15.02	389.05	0.00	19.97	19.97	1690.83
1980 05 22 12	50311.14	0.81	437.31	0.00	19.80	19.80	1630.17
1980 05 23 12	50457.60	0.00	466.31	0.00	21.49	21.49	1721.56
1980 05 24 12	50457.60	0.46	538.56	0.00	25.41	25.41	2125.38
1980 05 25 12	50457.60	0.00	540.58	0.00	28.13	28.13	2278.84
1980 05 26 12	50479.96	0.00	533.63	0.00	28.75	28.75	2268.83
1980 05 27 12	50656.74	0.72	452.90	0.00	26.74	26.74	2147.96
1980 05 28 12	50803.20	2.78	447.64	0.00	27.22	27.22	2243.56
1980 05 29 12	50803.20	8.03	454.87	0.00	27.38	27.38	2493.88
1980 05 30 12	50803.20	32.76	468.65	0.00	28.33	28.33	2710.71
1980 05 31 12	50803.20	0.01	485.87	0.00	28.22	28.22	2433.60
1980 06 01 12	50859.68	0.00	347.79	0.00	26.71	26.71	2299.69
1980 06 02 12	51002.34	0.19	513.17	0.00	28.11	28.11	2296.64
1980 06 03 12	51113.68	0.00	522.54	0.00	28.60	28.60	2399.61
1980 06 04 12	51148.80	0.00	522.35	0.00	29.09	29.09	2384.55
1980 06 05 12	51148.80	0.00	541.52	0.00	29.22	29.22	2234.22
1980 06 06 12	51148.80	0.00	537.17	0.00	30.04	30.04	2238.53
1980 06 07 12	51148.80	0.00	535.15	0.00	31.23	31.23	2439.79
1980 06 08 12	51148.80	17.65	352.49	0.00	26.04	26.04	2212.34
1980 06 09 12	51171.16	1.57	302.59	0.00	21.29	21.29	1689.96
1980 06 10 12	51248.92	0.04	495.38	0.00	23.77	23.77	1619.68
1980 06 11 12	51296.42	0.00	537.32	0.00	25.61	25.61	1687.87
1980 06 12 12	51408.77	0.00	511.57	0.00	26.73	26.73	1821.65
1980 06 13 12	51459.27	0.00	544.90	0.00	28.22	28.22	1685.01
1980 06 14 12	51488.04	0.00	548.15	0.00	28.49	28.49	1486.86
1980 06 15 12	51494.40	0.00	541.20	0.00	29.79	29.79	1700.52
1980 06 16 12	51494.40	0.01	452.40	0.00	30.95	30.95	2085.50
1980 06 17 12	51494.40	3.84	424.85	0.00	31.19	31.19	2186.38
1980 06 18 12	51494.40	0.12	505.93	0.00	31.45	31.45	2011.17
1980 06 19 12	51494.40	8.15	512.98	0.00	32.51	32.51	2378.18
1980 06 20 12	51494.40	9.39	500.82	0.00	30.24	30.24	2671.87
1980 06 21 12	51494.40	0.62	502.76	0.00	28.30	28.30	2630.74
1980 06 22 12	51494.40	1.83	414.34	0.00	29.19	29.19	2558.40
1980 06 23 12	51494.40	0.00	531.40	0.00	29.93	29.93	2369.86
1980 06 24 12	51494.40	0.00	537.83	0.00	33.06	33.06	2245.13
1980 06 25 12	51494.40	0.00	538.55	0.00	34.28	34.28	1918.64
1980 06 26 12	51488.04	0.00	546.84	0.00	35.20	35.20	1526.79
1980 06 27 12	51459.27	0.00	548.50	0.00	35.61	35.61	1397.89
1980 06 28 12	51408.77	0.00	549.21	0.00	35.99	35.99	1426.03
1980 06 29 12	51347.94	0.00	536.30	0.00	35.34	35.34	1474.53
1980 06 30 12	51296.42	0.00	523.73	0.00	35.44	35.44	1491.34
1980 07 01 12	51205.29	0.00	580.83	0.00	35.09	35.09	1650.59
1980 07 02 12	51152.87	0.00	580.04	0.00	36.83	36.83	1689.75
1980 07 03 12	51148.80	0.00	585.86	0.00	36.41	36.41	1438.58
1980 07 04 12	51148.80	0.00	582.05	0.00	35.57	35.57	1746.81
1980 07 05 12	51148.80	0.00	581.47	0.00	33.81	33.81	1731.60
1980 07 06 12	51148.80	0.00	573.38	0.00	33.81	33.81	1911.59
1980 07 07 12	51148.80	0.00	577.80	0.00	34.07	34.07	1910.17
1980 07 08 12	51063.18	0.00	575.62	0.00	34.16	34.16	1977.05
1980 07 09 12	50903.32	0.00	577.23	0.00	34.61	34.61	1891.67
1980 07 10 12	50807.27	0.00	584.01	0.00	34.84	34.84	1779.45
1980 07 11 12	50803.20	0.00	581.33	0.00	34.27	34.27	1643.75
1980 07 12 12	50803.20	0.00	579.99	0.00	35.25	35.25	1670.23
1980 07 13 12	50803.20	0.00	581.13	0.00	35.09	35.09	1580.99
1980 07 14 12	50768.07	0.00	581.85	0.00	34.39	34.39	1519.62
1980 07 15 12	50557.72	0.00	579.20	0.00	35.28	35.28	1759.01
1980 07 16 12	50457.60	0.00	579.96	0.00	35.33	35.33	1661.95
1980 07 17 12	50457.60	0.00	582.30	0.00	35.01	35.01	1325.13
1980 07 18 12	50457.60	0.00	579.68	0.00	34.58	34.58	1298.00
1980 07 19 12	50422.48	0.00	573.18	0.00	34.17	34.17	1679.10
1980 07 20 12	50168.48	0.00	574.32	0.00	33.72	33.72	1871.48
1980 07 21 12	50112.00	2.34	448.94	0.00	32.29	32.29	2082.93
1980 07 22 12	50112.00	0.33	471.05	0.00	32.54	32.54	2292.47
1980 07 23 12	50112.00	0.00	587.11	0.00	31.31	31.31	1408.10
1980 07 24 12	49914.02	0.00	572.30	0.00	30.01	30.01	1347.78
1980 07 25 12	49766.40	0.26	549.47	0.00	31.38	31.38	1604.69
1980 07 26 12	49766.40	0.08	527.78	0.00	33.31	33.31	1906.98
1980 07 27 12	49766.40	2.99	502.08	0.00	33.32	33.32	2118.88
1980 07 28 12	49568.42	0.09	579.69	0.00	33.34	33.34	1846.78
1980 07 29 12	49420.80	0.00	580.84	0.00	33.33	33.33	1592.86
1980 07 30 12	49420.80	0.00	583.04	0.00	33.02	33.02	1427.39
1980 07 31 12	49414.44	0.00	576.65	0.00	33.61	33.61	1451.30
1980 08 01 12	49097.56	0.00	561.58	0.00	32.86	32.86	1218.10
1980 08 02 12	49075.20	0.00	558.89	0.00	32.50	32.50	1224.11
1980 08 03 12	49075.20	0.11	536.24	0.00	33.32	33.32	1659.72
1980 08 04 12	48877.22	0.02	542.97	0.00	32.86	32.86	2001.80
1980 08 05 12	48729.60	0.00	530.24	0.00	32.99	32.99	2106.63
1980 08 06 12	48729.60	0.00	541.68	0.00	33.35	33.35	2023.24
1980 08 07 12	48694.48	0.00	549.36	0.00	33.01	33.01	1901.31
1980 08 08 12	48384.00	0.00	546.52	0.00	33.06	33.06	1886.80
1980 08 09 12	48384.00	0.00	547.62	0.00	33.18	33.18	1752.28
1980 08 10 12	48384.00	0.00	543.80	0.00	32.80	32.80	1818.19
1980 08 11 12	48038.40	0.00	525.58	0.00	32.10	32.10	1735.18
1980 08 12 12	48038.40	0.00	341.71	0.00	31.49	31.49	1570.53
1980 08 13 12	48038.40	0.00	500.35	0.00	32.48	32.48	1884.39
1980 08 14 12	47692.80	0.00	502.97	0.00	32.59	32.59	1847.52
1980 08 15 12	47692.80	0.00	534.30	0.00	32.13	32.13	1874.59
1980 08 16 12	47692.80	0.00	464.98	0.00	33.07	33.07	2325.66
1980 08 17 12	47347.20	0.01	432.51	0.00	33.52	33.52	2236.16
1980 08 18 12	47347.20	0.52	536.01	0.00	33.05	33.05	2031.78
1980 08 19 12	47347.20	0.00	538.55	0.00	32.43	32.43	1818.95
1980 08 20 12	47001.60	0.00	533.77	0.00	33.25	33.25	1957.98
1980 08 21 12	47001.60	0.24	517.51	0.00	33.16	33.16	1707.79
1980 08 22 12	47001.60	1.23	519.55	0.00	33.45	33.45	1724.29
1980 08 23 12	46656.00	3.22	408.60	0.00	32.73	32.73	1865.21
1980 08 24 12	46656.00	0.00	533.48	0.00	33.55	33.55	1760.22
1980 08 25 12	46570.38	0.00	542.36	0.00	32.06	32.06	1376.02
1980 08 26 12	46310.40	0.00	541.02	0.00	31.40	31.40	1408.24
1980 08 27 12	46310.40	0.00	532.58	0.00	31.40	31.40	1402.80
1980 08 28 12	46021.29	0.68	365.28	0.00	30.63	30.63	1836.20
1980 08 29 12	45964.80	0.67	468.97	0.00	29.30	29.30	1977.92
1980 08 30 12	45964.80	0.00	527.18	0.00	30.53	30.53	1918.74
1980 08 31 12	45619.20	0.00	530.75	0.00	32.17	32.17	1982.00
1980 09 01 12	45619.20	0.00	498.76	0.00	32.44	32.44	1980.89
1980 09 02 12	45619.20	11.23	360.45	0.00	30.30	30.30	2160.02
1980 09 03 12	45273.60	0.00	488.04	0.00	29.63	29.63	2056.80
1980 09 04 12	45273.60	0.03	483.48	0.00	30.32	30.32	1877.09
1980 09 05 12	45075.62	0.00	507.22	0.00	31.51	31.51	1886.28
1980 09 06 12	44928.00	0.17	471.97	0.00	29.95	29.95	1916.31
1980 09 07 12	44928.00	0.79	376.86	0.00	29.07	29.07	2152.65
1980 09 08 12	44582.40	0.61	335.21	0.00	28.68	28.68	2271.09
1980 09 09 12	44582.40	5.40	325.23	0.00	28.33	28.33	2397.99
1980 09 10 12	44582.40	0.72	381.47	0.00	28.76	28.76	2224.97
1980 09 11 12	44236.80	0.00	458.41	0.00	30.70	30.70	2036.26
1980 09 12 12	44236.80	0.00	495.42	0.00	29.85	29.85	1878.88
1980 09 13 12	43895.27	0.00	491.81	0.00	30.39	30.39	1836.93
1980 09 14 12	43891.20	0.00	499.02	0.00	29.83	29.83	1586.11
1980 09 15 12	43891.20	0.00	493.24	0.00	30.66	30.66	1637.75
1980 09 16 12	43545.60	0.00	497.91	0.00	30.99	30.99	1535.97
1980 09 17 12	43545.60	4.60	497.30	0.00	25.90	25.90	1516.82
1980 09 18 12	43545.60	0.00	472.10	0.00	27.12	27.12	1714.48
1980 09 19 12	43200.00	0.00	470.95	0.00	30.56	30.56	2048.20
1980 09 20 12	43200.00	0.29	480.07	0.00	28.67	28.67	1906.04
1980 09 21 12	42854.40	0.00	482.69	0.00	29.38	29.38	2104.38
1980 09 22 12	42854.40	0.00	393.32	0.00	31.19	31.19	2176.19
1980 09 23 12	42854.40	12.09	148.64	0.00	24.07	24.07	1677.61
1980 09 24 12	42508.80	0.00	432.88	0.00	23.88	23.88	1914.70
1980 09 25 12	42508.80	5.51	293.81	0.00	27.17	27.17	2225.19
1980 09 26 12	42504.73	8.45	121.18	0.00	20.45	20.45	1662.95
1980 09 27 12	42163.20	78.67	159.21	0.00	16.48	16.48	1749.91
1980 09 28 12	42163.20	40.82	105.67	0.00	16.49	16.49	1758.26
1980 09 29 12	41817.60	2.43	371.51	0.00	17.79	17.79	1750.92
1980 09 30 12	41817.60	0.03	479.98	0.00	20.35	20.35	1803.51
1980 10 01 12	41817.60	0.01	452.57	0.00	21.96	21.96	1718.20
1980 10 02 12	41472.00	0.00	381.43	0.00	21.39	21.39	1296.19
1980 10 03 12	41472.00	0.00	452.35	0.00	17.90	17.90	903.00
1980 10 04 12	41324.38	0.00	452.76	0.00	19.67	19.67	1193.75
1980 10 05 12	41126.40	0.00	374.34	0.00	18.53	18.53	1178.69
1980 10 06 12	41126.40	13.74	297.88	0.00	17.88	17.88	1460.79
1980 10 07 12	40780.80	0.00	440.22	0.00	19.48	19.48	1607.10
1980 10 08 12	40780.80	0.00	435.85	0.00	22.18	22.18	1680.94
1980 10 09 12	40780.80	0.00	433.42	0.00	21.97	21.97	1516.49
1980 10 10 12	40435.20	0.00	432.77	0.00	22.35	22.35	1496.57
1980 10 11 12	40435.20	0.00	442.15	0.00	19.08	19.08	877.85
1980 10 12 12	40378.71	0.00	432.80	0.00	17.76	17.76	815.75
1980 10 13 12	40089.60	0.00	425.80	0.00	17.36	17.36	1154.59
1980 10 14 12	40089.60	0.00	414.14	0.00	20.96	20.96	1757.94
1980 10 15 12	39829.62	0.23	388.03	0.00	23.44	23.44	2164.20
1980 10 16 12	39744.00	3.48	328.76	0.00	23.46	23.46	1981.73
1980 10 17 12	39744.00	5.70	398.47	0.00	21.03	21.03	1369.10
1980 10 18 12	39398.40	0.25	350.81	0.00	17.44	17.44	992.70
1980 10 19 12	39398.40	0.00	418.47	0.00	14.83	14.83	845.64
1980 10 20 12	39398.40	0.00	392.48	0.00	16.98	16.98	922.75
1980 10 21 12	39052.80	0.00	381.04	0.00	18.04	18.04	1100.36
1980 10 22 12	39052.80	0.28	406.35	0.00	16.69	16.69	1158.08
1980 10 23 12	39052.80	0.49	393.95	0.00	18.34	18.34	1409.51
1980 10 24 12	38707.20	0.12	421.48	0.00	12.12	12.12	750.45
1980 10 25 12	38707.20	0.12	415.60	0.00	10.04	10.04	594.07
1980 10 26 12	38707.20	0.47	218.23	0.00	13.04	13.04	963.52
1980 10 27 12	38361.60	24.13	400.63	0.00	18.29	18.29	1466.37
1980 10 28 12	38361.60	0.00	283.03	0.00	8.98	8.98	656.11
1980 10 29 12	38361.60	0.00	404.92	0.00	7.84	7.84	577.46
1980 10 30 12	38016.00	0.00	400.63	0.00	8.68	8.68	536.50
1980 10 31 12	38016.00	0.00	392.91	0.00	11.83	11.83	778.75
1980 11 01 12	38016.00	0.00	344.89	0.00	13.62	13.62	815.98
1980 11 02 12	37705.52	0.00	349.77	0.00	15.45	15.45	885.57
1980 11 03 12	37670.40	0.00	339.21	0.00	15.49	15.49	1045.58
1980 11 04 12	37670.40	0.00	338.73	0.00	15.56	15.56	836.32
1980 11 05 12	37522.78	0.00	334.77	0.00	15.75	15.75	841.55
1980 11 06 12	37324.80	0.00	333.85	0.00	18.34	18.34	1046.94
1980 11 07 12	37324.80	0.00	336.42	0.00	17.30	17.30	1147.48
1980 11 08 12	37302.44	0.00	333.40	0.00	19.51	19.51	1148.25
1980 11 09 12	36985.56	0.00	330.17	0.00	18.44	18.44	1381.92
1980 11 10 12	36979.20	0.00	322.74	0.00	19.35	19.35	1570.25
1980 11 11 12	36979.20	0.00	319.46	0.00	18.40	18.40	1553.69
1980 11 12 12	36879.08	0.00	238.46	0.00	16.61	16.61	1370.41
1980 11 13 12	36633.60	0.00	278.44	0.00	16.03	16.03	1048.74
1980 11 14 12	36633.60	2.31	214.60	0.00	12.02	12.02	853.89
1980 11 15 12	36633.60	4.76	208.08	0.00	6.85	6.85	734.80
1980 11 16 12	36485.98	18.66	101.92	0.00	5.76	5.76	720.93
1980 11 17 12	36288.00	12.34	100.58	0.00	3.58	3.58	655.27
1980 11 18 12	36288.00	0.73	325.04	0.00	2.59	2.59	547.60
1980 11 19 12	36288.00	0.00	320.76	0.00	4.15	4.15	578.27
