  36.42
 200.00
3735755283
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34567.62	0.00	256.12	0.00	2.69	2.69	376.74
1980 01 02 12	34594.94	0.00	242.42	0.00	2.37	2.37	475.65
1980 01 03 12	34626.77	0.00	302.20	0.00	-0.49	-0.49	480.90
1980 01 04 12	34665.10	0.00	294.82	0.00	1.28	1.28	376.20
1980 01 05 12	34713.73	0.00	295.51	0.00	3.62	3.62	406.16
1980 01 06 12	34789.75	0.00	290.67	0.00	5.34	5.34	328.69
1980 01 07 12	34841.27	0.00	296.29	0.00	-0.81	-0.81	311.74
1980 01 08 12	34876.79	0.00	297.03	0.00	1.63	1.63	449.05
1980 01 09 12	34915.95	0.00	286.15	0.00	2.98	2.98	472.66
1980 01 10 12	34955.14	0.00	296.13	0.00	6.31	6.31	553.62
1980 01 11 12	35031.89	0.00	258.26	0.00	3.52	3.52	482.00
1980 01 12 12	35114.32	0.00	297.41	0.00	1.58	1.58	466.93
1980 01 13 12	35186.87	0.00	296.26	0.00	6.92	6.92	640.19
1980 01 14 12	35248.47	0.08	286.43	0.00	8.06	8.06	614.00
1980 01 15 12	35286.14	2.83	263.11	0.00	8.73	8.73	796.15
1980 01 16 12	35356.30	0.08	301.27	0.00	5.40	5.40	625.92
1980 01 17 12	35480.94	0.78	306.07	0.00	3.85	3.85	585.63
1980 01 18 12	35552.34	0.06	214.22	0.00	5.45	5.45	576.46
1980 01 19 12	35599.67	2.95	244.77	0.00	4.24	4.24	731.82
1980 01 20 12	35663.57	1.60	276.46	0.00	-2.23	-2.23	515.91
1980 01 21 12	35779.30	0.04	326.96	0.00	-1.51	-1.51	472.85
1980 01 22 12	35897.93	0.01	330.02	0.00	-1.82	-1.82	405.78
1980 01 23 12	35942.40	0.00	329.58	0.00	-1.41	-1.41	314.31
1980 01 24 12	36009.17	0.00	334.14	0.00	2.67	2.67	342.72
1980 01 25 12	36151.12	0.01	327.34	0.00	4.39	4.39	461.72
1980 01 26 12	36259.19	0.15	329.54	0.00	-1.81	-1.81	437.93
1980 01 27 12	36290.87	0.01	335.11	0.00	-9.22	-9.22	287.28
1980 01 28 12	36393.10	0.19	321.94	0.00	-5.47	-5.47	401.20
1980 01 29 12	36551.30	0.09	308.62	0.00	-10.56	-10.56	305.06
1980 01 30 12	36633.60	0.06	338.67	0.00	-0.93	-0.93	564.22
1980 01 31 12	36683.14	0.00	349.90	0.00	-6.41	-6.41	363.38
1980 02 01 12	36863.34	0.00	356.39	0.00	-2.57	-2.57	423.18
1980 02 02 12	36979.20	0.00	362.03	0.00	2.40	2.40	396.66
1980 02 03 12	37001.41	0.00	360.43	0.00	4.26	4.26	463.77
1980 02 04 12	37161.70	0.00	361.81	0.00	7.08	7.08	467.14
1980 02 05 12	37322.07	0.00	365.38	0.00	4.55	4.55	565.79
1980 02 06 12	37327.67	0.00	350.48	0.00	3.42	3.42	457.09
1980 02 07 12	37507.30	1.00	323.19	0.00	4.49	4.49	669.33
1980 02 08 12	37667.67	1.57	336.98	0.00	-4.26	-4.26	399.97
1980 02 09 12	37673.27	0.24	392.25	0.00	-6.72	-6.72	337.26
1980 02 10 12	37852.90	0.00	394.98	0.00	-3.59	-3.59	305.53
1980 02 11 12	38016.00	0.00	385.20	0.00	-1.68	-1.68	376.52
1980 02 12 12	38018.87	0.00	391.33	0.00	-2.74	-2.74	442.69
1980 02 13 12	38224.72	0.00	385.66	0.00	2.83	2.83	445.37
1980 02 14 12	38361.60	0.00	356.18	0.00	5.53	5.53	640.18
1980 02 15 12	38383.82	0.06	374.39	0.00	6.84	6.84	759.05
1980 02 16 12	38624.90	0.43	330.68	0.00	-2.62	-2.62	434.79
1980 02 17 12	38707.20	0.00	321.47	0.00	-1.60	-1.60	470.03
1980 02 18 12	38756.73	0.00	363.08	0.00	3.93	3.93	610.53
1980 02 19 12	39037.61	0.00	394.43	0.00	8.49	8.49	672.61
1980 02 20 12	39052.80	0.00	403.74	0.00	7.99	7.99	620.39
1980 02 21 12	39206.53	0.00	407.92	0.00	5.36	5.36	511.78
1980 02 22 12	39398.40	0.00	410.15	0.00	6.19	6.19	521.96
1980 02 23 12	39398.40	0.00	412.12	0.00	5.11	5.11	417.65
1980 02 24 12	39679.67	0.01	421.14	0.00	4.12	4.12	428.67
1980 02 25 12	39744.00	0.00	425.62	0.00	3.82	3.82	363.29
1980 02 26 12	39793.54	0.00	424.17	0.00	5.84	5.84	393.45
1980 02 27 12	40089.60	0.00	420.39	0.00	8.75	8.75	387.88
1980 02 28 12	40089.60	0.00	412.11	0.00	11.90	11.90	434.97
