  37.38
 200.00
2542281142
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	34214.40	1.54	226.54	0.00	2.13	2.13	482.56
1980 01 02 12	34214.40	2.72	80.13	0.00	3.94	3.94	597.09
1980 01 03 12	34214.41	1.47	159.33	0.00	-0.12	-0.12	516.56
1980 01 04 12	34247.56	0.00	249.26	0.00	-1.61	-1.61	487.74
1980 01 05 12	34358.39	0.00	265.96	0.00	0.88	0.88	539.91
1980 01 06 12	34451.31	0.00	262.85	0.00	1.48	1.48	572.74
1980 01 07 12	34537.48	0.00	274.06	0.00	-3.39	-3.39	155.66
1980 01 08 12	34560.00	0.00	273.66	0.00	-4.57	-4.57	241.38
1980 01 09 12	34560.00	0.00	274.48	0.00	-4.09	-4.09	308.81
1980 01 10 12	34570.31	0.00	270.54	0.00	3.18	3.18	644.78
1980 01 11 12	34659.41	0.00	286.83	0.00	5.42	5.42	519.67
1980 01 12 12	34834.78	0.00	203.16	0.00	0.99	0.99	351.43
1980 01 13 12	34895.21	0.00	273.43	0.00	3.42	3.42	521.59
1980 01 14 12	34905.60	0.00	271.28	0.00	9.13	9.13	728.61
1980 01 15 12	34905.61	0.02	224.00	0.00	10.74	10.74	936.76
1980 01 16 12	35005.01	0.14	284.22	0.00	8.72	8.72	817.71
1980 01 17 12	35208.19	0.00	274.08	0.00	5.75	5.75	663.71
1980 01 18 12	35251.20	2.33	174.97	0.00	6.85	6.85	764.77
1980 01 19 12	35251.20	24.68	106.40	0.00	5.89	5.89	862.03
1980 01 20 12	35311.80	4.17	81.44	0.00	-0.46	-0.46	536.73
1980 01 21 12	35525.98	2.36	288.34	0.00	-0.29	-0.29	558.00
1980 01 22 12	35596.80	0.00	252.98	0.00	0.59	0.59	477.98
1980 01 23 12	35596.80	0.00	279.32	0.00	0.80	0.80	452.49
1980 01 24 12	35696.21	0.00	298.41	0.00	5.32	5.32	580.38
1980 01 25 12	35919.88	0.00	283.70	0.00	6.17	6.17	651.41
1980 01 26 12	35942.40	0.21	152.52	0.00	-1.42	-1.42	392.21
