  31.66
1474.00
1183118617
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	373.49	0.00	8.31	8.31	251.38
1980 01 02 12	35942.40	0.00	375.80	0.00	7.94	7.94	241.71
1980 01 03 12	35942.40	0.00	377.62	0.00	6.75	6.75	224.98
1980 01 04 12	35942.40	0.00	379.66	0.00	7.35	7.35	231.63
1980 01 05 12	35942.40	0.00	384.43	0.00	7.69	7.69	231.11
1980 01 06 12	35942.40	0.00	377.99	0.00	8.83	8.83	261.31
1980 01 07 12	35955.15	0.00	362.58	0.00	8.76	8.76	298.86
1980 01 08 12	36107.38	0.16	297.87	0.00	9.24	9.24	370.96
1980 01 09 12	36251.38	0.29	267.59	0.00	8.77	8.77	409.31
1980 01 10 12	36288.00	1.05	200.37	0.00	9.40	9.40	522.32
1980 01 11 12	36288.00	1.20	172.86	0.00	9.39	9.39	583.25
1980 01 12 12	36288.00	0.33	351.13	0.00	9.09	9.09	413.56
1980 01 13 12	36288.00	0.74	331.75	0.00	10.35	10.35	381.82
1980 01 14 12	36342.58	0.60	330.59	0.00	12.09	12.09	429.48
1980 01 15 12	36518.19	4.36	269.59	0.00	11.20	11.20	440.66
1980 01 16 12	36633.60	1.75	373.78	0.00	8.45	8.45	358.91
1980 01 17 12	36633.60	0.01	366.91	0.00	7.83	7.83	350.75
1980 01 18 12	36633.60	0.30	269.23	0.00	11.08	11.08	528.30
1980 01 19 12	36633.60	0.63	251.37	0.00	8.79	8.79	490.56
1980 01 20 12	36798.58	0.66	296.82	0.00	5.28	5.28	339.28
1980 01 21 12	36979.20	5.32	232.88	0.00	6.37	6.37	399.10
1980 01 22 12	36979.20	3.16	241.13	0.00	4.43	4.43	393.37
1980 01 23 12	36979.20	0.46	385.47	0.00	3.72	3.72	303.21
1980 01 24 12	36981.99	0.01	417.05	0.00	4.19	4.19	253.79
1980 01 25 12	37249.41	0.00	416.26	0.00	6.01	6.01	271.12
1980 01 26 12	37324.80	0.00	404.48	0.00	7.58	7.58	322.98
1980 01 27 12	37324.80	0.00	399.79	0.00	8.25	8.25	367.97
1980 01 28 12	37324.80	0.02	341.14	0.00	8.94	8.94	449.90
1980 01 29 12	37554.99	1.17	257.62	0.00	9.37	9.37	557.20
1980 01 30 12	37670.40	0.70	258.36	0.00	10.91	10.91	657.14
1980 01 31 12	37670.40	1.18	216.23	0.00	12.11	12.11	752.19
1980 02 01 12	37670.40	0.51	291.43	0.00	11.89	11.89	668.98
1980 02 02 12	37940.61	0.02	432.73	0.00	10.10	10.10	437.04
1980 02 03 12	38016.00	0.00	441.24	0.00	11.93	11.93	402.55
1980 02 04 12	38016.00	0.00	442.20	0.00	13.41	13.41	433.20
1980 02 05 12	38018.79	0.00	442.99	0.00	13.58	13.58	455.73
1980 02 06 12	38355.70	0.58	388.82	0.00	13.79	13.79	486.92
1980 02 07 12	38361.60	3.04	343.41	0.00	12.00	12.00	453.31
1980 02 08 12	38361.60	11.37	300.62	0.00	9.56	9.56	459.28
1980 02 09 12	38526.58	5.34	252.10	0.00	5.05	5.05	436.35
1980 02 10 12	38707.20	0.47	424.61	0.00	3.81	3.81	358.87
1980 02 11 12	38707.20	0.07	401.65	0.00	5.21	5.21	345.97
1980 02 12 12	38709.99	1.34	385.59	0.00	6.57	6.57	393.49
1980 02 13 12	39052.80	9.08	273.16	0.00	9.41	9.41	608.40
1980 02 14 12	39052.80	19.48	238.01	0.00	9.69	9.69	747.13
1980 02 15 12	39052.80	15.74	214.15	0.00	10.15	10.15	810.98
1980 02 16 12	39361.78	4.65	337.97	0.00	7.45	7.45	633.89
1980 02 17 12	39398.40	4.59	295.77	0.00	9.56	9.56	719.31
