  33.26
2803.00
4825674184
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35390.61	0.00	410.28	0.00	-0.41	-0.41	161.33
1980 01 02 12	35459.27	0.00	414.35	0.00	-0.87	-0.87	153.77
1980 01 03 12	35523.76	0.00	414.49	0.00	-2.33	-2.33	136.82
1980 01 04 12	35574.78	0.00	419.59	0.00	-1.74	-1.74	139.82
1980 01 05 12	35596.80	0.00	422.16	0.00	-0.90	-0.90	143.04
1980 01 06 12	35596.80	0.00	417.87	0.00	-0.00	-0.00	159.78
1980 01 07 12	35596.80	0.00	410.77	0.00	0.27	0.27	183.37
1980 01 08 12	35626.53	0.00	385.88	0.00	1.39	1.39	220.18
1980 01 09 12	35704.76	0.40	331.62	0.00	-0.54	-0.54	207.09
1980 01 10 12	35804.86	2.29	258.48	0.00	1.92	1.92	307.96
1980 01 11 12	35898.21	2.00	164.71	0.00	2.00	2.00	397.19
1980 01 12 12	35942.40	0.54	292.25	0.00	1.30	1.30	342.05
1980 01 13 12	35942.40	0.03	398.86	0.00	3.95	3.95	302.00
1980 01 14 12	35953.21	0.31	346.76	0.00	3.10	3.10	255.18
1980 01 15 12	36050.36	1.05	308.37	0.00	3.61	3.61	276.88
1980 01 16 12	36184.31	0.38	420.78	0.00	0.47	0.47	203.31
1980 01 17 12	36282.29	0.18	398.12	0.00	-0.27	-0.27	186.31
1980 01 18 12	36288.00	0.91	315.54	0.00	1.38	1.38	246.14
1980 01 19 12	36289.38	0.73	292.63	0.00	2.73	2.73	301.28
1980 01 20 12	36395.96	0.72	329.19	0.00	1.60	1.60	263.21
1980 01 21 12	36560.56	14.53	324.04	0.00	1.32	1.32	255.21
1980 01 22 12	36633.60	18.54	291.47	0.00	1.63	1.63	291.79
1980 01 23 12	36633.60	5.21	443.65	0.00	-6.24	-6.24	153.57
1980 01 24 12	36663.33	0.00	449.48	0.00	-8.50	-8.50	115.56
1980 01 25 12	36841.66	0.00	453.48	0.00	-6.65	-6.65	139.16
1980 01 26 12	36979.19	0.00	447.50	0.00	-1.80	-1.80	198.14
1980 01 27 12	36979.20	0.00	446.28	0.00	-0.71	-0.71	217.25
1980 01 28 12	37008.93	0.00	434.53	0.00	0.06	0.06	248.89
1980 01 29 12	37187.27	5.12	312.82	0.00	0.11	0.11	297.53
1980 01 30 12	37324.80	3.77	286.27	0.00	2.35	2.35	406.62
1980 01 31 12	37324.80	0.92	284.37	0.00	4.24	4.24	478.36
1980 02 01 12	37378.82	0.11	368.59	0.00	4.48	4.48	438.67
1980 02 02 12	37626.21	0.01	468.26	0.00	2.16	2.16	293.51
1980 02 03 12	37670.40	0.00	477.58	0.00	2.70	2.70	255.78
1980 02 04 12	37670.40	0.00	483.21	0.00	4.22	4.22	264.86
1980 02 05 12	37843.89	0.00	483.58	0.00	4.06	4.06	259.52
1980 02 06 12	38016.00	0.00	486.81	0.00	3.50	3.50	256.13
1980 02 07 12	38016.00	0.63	371.86	0.00	2.99	2.99	266.63
1980 02 08 12	38070.02	5.93	368.82	0.00	-0.16	-0.16	224.59
1980 02 09 12	38355.89	2.81	413.93	0.00	-7.52	-7.52	132.95
1980 02 10 12	38361.60	1.41	452.54	0.00	-7.91	-7.91	121.25
1980 02 11 12	38372.42	0.50	517.31	0.00	-5.28	-5.28	133.32
1980 02 12 12	38663.01	0.06	408.44	0.00	-3.14	-3.14	166.33
1980 02 13 12	38707.20	5.84	390.53	0.00	-1.22	-1.22	227.39
1980 02 14 12	38707.20	22.44	309.60	0.00	1.35	1.35	358.38
1980 02 15 12	38979.76	15.97	291.98	0.00	3.32	3.32	457.35
1980 02 16 12	39052.80	4.28	345.67	0.00	1.97	1.97	393.82
1980 02 17 12	39052.80	1.97	345.40	0.00	2.06	2.06	388.33
1980 02 18 12	39325.36	1.69	387.95	0.00	3.54	3.54	404.76
1980 02 19 12	39398.40	7.83	359.58	0.00	5.65	5.65	462.72
1980 02 20 12	39398.40	9.90	325.95	0.00	3.96	3.96	441.57
1980 02 21 12	39670.96	2.93	413.65	0.00	1.68	1.68	369.99
1980 02 22 12	39744.00	0.20	442.03	0.00	2.63	2.63	370.84
1980 02 23 12	39744.00	0.06	532.18	0.00	1.22	1.22	292.46
1980 02 24 12	40067.58	0.00	540.64	0.00	1.45	1.45	268.33
1980 02 25 12	40089.60	0.00	541.63	0.00	2.66	2.66	289.71
1980 02 26 12	40089.60	0.00	549.05	0.00	3.00	3.00	291.21
1980 02 27 12	40435.20	0.00	553.30	0.00	3.84	3.84	295.04
1980 02 28 12	40435.20	0.00	557.76	0.00	5.09	5.09	313.31
1980 02 29 12	40435.20	0.00	559.87	0.00	4.41	4.41	307.39
1980 03 01 12	40780.80	0.00	557.21	0.00	3.72	3.72	301.47
1980 03 02 12	40780.80	0.00	538.43	0.00	4.06	4.06	337.37
1980 03 03 12	40810.53	2.54	443.13	0.00	3.10	3.10	344.81
1980 03 04 12	41126.40	3.63	349.15	0.00	4.63	4.63	424.92
1980 03 05 12	41126.40	1.07	541.98	0.00	0.95	0.95	303.47
1980 03 06 12	41299.89	0.03	538.66	0.00	2.62	2.62	316.26
1980 03 07 12	41472.00	0.10	454.04	0.00	5.00	5.00	397.06
