  31.45
  96.00
 383154388
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	35942.40	0.00	318.38	0.00	5.86	5.86	630.69
1980 01 02 12	35942.40	0.00	291.88	0.00	8.46	8.46	758.51
1980 01 03 12	35942.40	9.56	199.54	0.00	11.16	11.16	1141.97
1980 01 04 12	35942.40	0.03	320.88	0.00	5.60	5.60	712.38
1980 01 05 12	36050.74	0.06	319.64	0.00	6.12	6.12	640.09
1980 01 06 12	36288.00	0.08	264.72	0.00	9.09	9.09	970.41
1980 01 07 12	36288.00	0.13	240.88	0.00	15.38	15.38	1502.85
1980 01 08 12	36288.00	0.09	173.83	0.00	9.05	9.05	947.99
1980 01 09 12	36288.00	0.98	280.13	0.00	9.78	9.78	996.82
1980 01 10 12	36288.00	0.27	289.00	0.00	12.78	12.78	1313.43
1980 01 11 12	36288.00	7.76	317.59	0.00	19.43	19.43	1824.53
1980 01 12 12	36288.00	0.00	210.42	0.00	7.71	7.71	606.81
1980 01 13 12	36605.65	0.00	319.04	0.00	8.90	8.90	819.75
1980 01 14 12	36633.60	0.00	323.43	0.00	14.35	14.35	1242.77
1980 01 15 12	36633.60	0.04	310.12	0.00	15.70	15.70	1447.62
1980 01 16 12	36633.60	0.28	301.63	0.00	19.00	19.00	1860.12
1980 01 17 12	36633.60	0.65	302.14	0.00	19.35	19.35	1871.93
1980 01 18 12	36651.72	0.00	332.56	0.00	18.66	18.66	1531.93
1980 01 19 12	36979.20	0.00	330.08	0.00	14.97	14.97	1287.98
1980 01 20 12	36979.20	3.47	163.56	0.00	15.94	15.94	1546.73
1980 01 21 12	36979.20	7.31	112.86	0.00	14.49	14.49	1523.14
1980 01 22 12	36979.20	46.99	73.50	0.00	12.41	12.41	1382.93
1980 01 23 12	36997.32	0.49	335.19	0.00	6.03	6.03	681.83
1980 01 24 12	37324.80	0.99	343.90	0.00	7.41	7.41	672.18
1980 01 25 12	37324.80	1.24	86.68	0.00	10.43	10.43	1027.23
1980 01 26 12	37324.80	3.89	347.10	0.00	12.67	12.67	1268.75
1980 01 27 12	37324.80	0.00	244.03	0.00	10.07	10.07	1025.76
1980 01 28 12	37642.45	0.00	185.56	0.00	9.37	9.37	941.59
1980 01 29 12	37670.40	5.82	95.73	0.00	6.98	6.98	899.17
1980 01 30 12	37670.40	3.43	214.37	0.00	9.54	9.54	1122.78
1980 01 31 12	37670.40	12.02	285.62	0.00	3.38	3.38	661.18
1980 02 01 12	37988.05	0.00	384.22	0.00	-1.33	-1.33	360.98
1980 02 02 12	38016.00	0.00	179.96	0.00	0.17	0.17	392.53
1980 02 03 12	38016.00	0.00	375.73	0.00	4.34	4.34	604.25
1980 02 04 12	38016.00	0.00	382.18	0.00	5.64	5.64	672.84
1980 02 05 12	38361.60	3.81	258.77	0.00	8.56	8.56	957.94
1980 02 06 12	38361.60	0.14	391.98	0.00	8.06	8.06	745.40
1980 02 07 12	38361.60	0.00	230.69	0.00	5.33	5.33	586.24
1980 02 08 12	38361.60	30.18	114.58	0.00	7.05	7.05	877.43
1980 02 09 12	38707.20	47.57	120.70	0.00	4.05	4.05	767.36
1980 02 10 12	38707.20	0.15	351.71	0.00	2.08	2.08	565.12
1980 02 11 12	38707.20	0.02	369.24	0.00	3.88	3.88	554.48
1980 02 12 12	39052.80	0.00	254.93	0.00	6.33	6.33	635.86
1980 02 13 12	39052.80	0.00	234.57	0.00	6.44	6.44	697.04
1980 02 14 12	39052.80	0.00	380.56	0.00	12.29	12.29	1163.54
1980 02 15 12	39161.14	0.17	389.73	0.00	17.70	17.70	1682.01
1980 02 16 12	39398.40	3.33	90.22	0.00	8.89	8.89	1023.63
1980 02 17 12	39398.40	0.26	410.90	0.00	0.45	0.45	416.35
1980 02 18 12	39398.40	0.28	197.75	0.00	2.66	2.66	472.39
1980 02 19 12	39744.00	0.00	382.74	0.00	13.16	13.16	1270.65
1980 02 20 12	39744.00	0.01	404.62	0.00	18.28	18.28	1749.58
1980 02 21 12	39744.00	0.02	296.90	0.00	19.41	19.41	1827.23
1980 02 22 12	40089.60	0.00	372.24	0.00	18.17	18.17	1453.08
1980 02 23 12	40089.60	0.00	397.32	0.00	18.09	18.09	1351.91
