  30.45
  75.00
1004485828
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1980 01 01 12	36288.00	0.00	321.47	0.00	6.14	6.14	628.19
1980 01 02 12	36288.00	0.00	284.26	0.00	9.20	9.20	868.42
1980 01 03 12	36288.00	7.37	253.04	0.00	13.02	13.02	1304.71
1980 01 04 12	36288.00	0.00	325.07	0.00	6.07	6.07	698.99
1980 01 05 12	36305.44	0.06	323.86	0.00	7.61	7.61	713.17
1980 01 06 12	36332.71	0.10	279.75	0.00	11.34	11.34	1161.89
1980 01 07 12	36389.11	0.06	245.52	0.00	14.29	14.29	1402.14
1980 01 08 12	36493.98	0.00	214.76	0.00	8.57	8.57	899.76
1980 01 09 12	36633.60	0.16	314.91	0.00	12.00	12.00	1139.60
1980 01 10 12	36633.60	0.20	278.53	0.00	13.84	13.84	1436.76
1980 01 11 12	36633.60	0.80	321.91	0.00	18.85	18.85	1728.41
1980 01 12 12	36633.60	0.00	276.18	0.00	9.48	9.48	667.44
1980 01 13 12	36651.04	0.00	323.05	0.00	9.43	9.43	899.34
1980 01 14 12	36707.52	0.00	327.76	0.00	14.75	14.75	1301.62
1980 01 15 12	36839.58	0.13	301.62	0.00	16.35	16.35	1570.73
1980 01 16 12	36979.20	0.19	309.13	0.00	18.89	18.89	1831.77
1980 01 17 12	36979.20	6.26	269.71	0.00	19.91	19.91	1862.85
1980 01 18 12	36979.20	0.00	329.53	0.00	17.79	17.79	1427.58
1980 01 19 12	36996.64	0.02	300.56	0.00	16.40	16.40	1523.15
1980 01 20 12	37080.31	5.92	171.14	0.00	17.33	17.33	1736.52
1980 01 21 12	37324.80	13.79	160.45	0.00	16.88	16.88	1780.91
1980 01 22 12	37324.80	30.89	105.99	0.00	11.50	11.50	1281.39
1980 01 23 12	37324.80	0.23	351.50	0.00	6.76	6.76	677.69
1980 01 24 12	37342.24	0.16	347.81	0.00	8.03	8.03	695.84
1980 01 25 12	37425.91	0.15	148.02	0.00	11.82	11.82	1045.31
1980 01 26 12	37670.40	0.14	347.86	0.00	14.55	14.55	1374.08
